vtx-C05-0-0-0	Δ = 0	bi.bi = 0	b0.bi = 0	1 x (irr-C5-55)
vtx-C05-848-48-36	Δ = 848	bi.bi = 48	b0.bi = 36	5 x (irr-C5-10) + 2 x (irr-C5-44) + 3 x (irr-C5-55) + 1 x (irr-C5-110) + 1 x (irr-C5-320-h) + 2 x (irr-C5-165)
vtx-C05-848-49-35	Δ = 848	bi.bi = 49	b0.bi = 35	10 x (irr-C5-10) + 7 x (irr-C5-44) + 1 x (irr-C5-55) + 5 x (irr-C5-132-h) + 1 x (irr-C5-220-h)
vtx-C05-848-54-38	Δ = 848	bi.bi = 54	b0.bi = 38	6 x (irr-C5-44) + 1 x (irr-C5-55) + 4 x (irr-C5-132-h) + 2 x (irr-C5-320-h)
vtx-C05-848-60-40	Δ = 848	bi.bi = 60	b0.bi = 40	5 x (irr-C5-10) + 2 x (irr-C5-44) + 1 x (irr-C5-220-h) + 1 x (irr-C5-320-h) + 3 x (irr-C5-165)
vtx-C05-849-20-22	Δ = 849	bi.bi = 20	b0.bi = 22	53 x (irr-C5-10) + 2 x (irr-C5-44) + 1 x (irr-C5-132-h) + 2 x (irr-C5-110)
vtx-C05-849-23-23	Δ = 849	bi.bi = 23	b0.bi = 23	53 x (irr-C5-10) + 2 x (irr-C5-44) + 1 x (irr-C5-55) + 1 x (irr-C5-132-h) + 1 x (irr-C5-165)
vtx-C05-849-34-28	Δ = 849	bi.bi = 34	b0.bi = 28	37 x (irr-C5-10) + 4 x (irr-C5-44) + 3 x (irr-C5-132-h) + 1 x (irr-C5-320-h)
vtx-C05-849-36-30-a	Δ = 849	bi.bi = 36	b0.bi = 30	20 x (irr-C5-10) + 5 x (irr-C5-44) + 4 x (irr-C5-55) + 4 x (irr-C5-132-h)
vtx-C05-849-36-30-b	Δ = 849	bi.bi = 36	b0.bi = 30	26 x (irr-C5-10) + 2 x (irr-C5-44) + 1 x (irr-C5-132-h) + 3 x (irr-C5-110) + 1 x (irr-C5-320-h)
vtx-C05-849-38-32	Δ = 849	bi.bi = 38	b0.bi = 32	9 x (irr-C5-10) + 3 x (irr-C5-44) + 4 x (irr-C5-55) + 2 x (irr-C5-132-h) + 3 x (irr-C5-110)
vtx-C05-849-39-31	Δ = 849	bi.bi = 39	b0.bi = 31	26 x (irr-C5-10) + 2 x (irr-C5-44) + 1 x (irr-C5-55) + 1 x (irr-C5-132-h) + 1 x (irr-C5-110) + 1 x (irr-C5-320-h) + 1 x (irr-C5-165)
vtx-C05-849-41-33	Δ = 849	bi.bi = 41	b0.bi = 33	9 x (irr-C5-10) + 3 x (irr-C5-44) + 5 x (irr-C5-55) + 2 x (irr-C5-132-h) + 1 x (irr-C5-110) + 1 x (irr-C5-165)
vtx-C05-849-45-33	Δ = 849	bi.bi = 45	b0.bi = 33	20 x (irr-C5-10) + 5 x (irr-C5-44) + 4 x (irr-C5-132-h) + 1 x (irr-C5-110) + 1 x (irr-C5-220-h)
vtx-C05-849-47-35	Δ = 849	bi.bi = 47	b0.bi = 35	9 x (irr-C5-10) + 3 x (irr-C5-44) + 2 x (irr-C5-132-h) + 4 x (irr-C5-110) + 1 x (irr-C5-220-h)
vtx-C05-849-50-36-a	Δ = 849	bi.bi = 50	b0.bi = 36	9 x (irr-C5-10) + 3 x (irr-C5-44) + 1 x (irr-C5-55) + 2 x (irr-C5-132-h) + 2 x (irr-C5-110) + 1 x (irr-C5-220-h) + 1 x (irr-C5-165)
vtx-C05-849-50-36-b	Δ = 849	bi.bi = 50	b0.bi = 36	10 x (irr-C5-10) + 4 x (irr-C5-44) + 3 x (irr-C5-132-h) + 1 x (irr-C5-110) + 2 x (irr-C5-320-h)
vtx-C05-849-53-37	Δ = 849	bi.bi = 53	b0.bi = 37	9 x (irr-C5-10) + 3 x (irr-C5-44) + 2 x (irr-C5-55) + 2 x (irr-C5-132-h) + 1 x (irr-C5-220-h) + 2 x (irr-C5-165)
vtx-C05-849-114-54	Δ = 849	bi.bi = 114	b0.bi = 54	9 x (irr-C5-10) + 1 x (irr-C5-220-h) + 1 x (irr-C5-1408-h)
vtx-C05-850-19-21	Δ = 850	bi.bi = 19	b0.bi = 21	63 x (irr-C5-10) + 1 x (irr-C5-110) + 1 x (irr-C5-165)
vtx-C05-850-32-28	Δ = 850	bi.bi = 32	b0.bi = 28	30 x (irr-C5-10) + 3 x (irr-C5-44) + 3 x (irr-C5-55) + 3 x (irr-C5-132-h) + 1 x (irr-C5-110)
vtx-C05-850-34-30	Δ = 850	bi.bi = 34	b0.bi = 30	19 x (irr-C5-10) + 1 x (irr-C5-44) + 3 x (irr-C5-55) + 1 x (irr-C5-132-h) + 4 x (irr-C5-110)
vtx-C05-850-35-29	Δ = 850	bi.bi = 35	b0.bi = 29	36 x (irr-C5-10) + 2 x (irr-C5-110) + 1 x (irr-C5-320-h) + 1 x (irr-C5-165)
vtx-C05-850-37-31	Δ = 850	bi.bi = 37	b0.bi = 31	19 x (irr-C5-10) + 1 x (irr-C5-44) + 4 x (irr-C5-55) + 1 x (irr-C5-132-h) + 2 x (irr-C5-110) + 1 x (irr-C5-165)
vtx-C05-850-38-30	Δ = 850	bi.bi = 38	b0.bi = 30	36 x (irr-C5-10) + 1 x (irr-C5-55) + 1 x (irr-C5-320-h) + 2 x (irr-C5-165)
vtx-C05-850-40-32	Δ = 850	bi.bi = 40	b0.bi = 32	19 x (irr-C5-10) + 1 x (irr-C5-44) + 5 x (irr-C5-55) + 1 x (irr-C5-132-h) + 2 x (irr-C5-165)
vtx-C05-850-44-32	Δ = 850	bi.bi = 44	b0.bi = 32	30 x (irr-C5-10) + 3 x (irr-C5-44) + 3 x (irr-C5-132-h) + 1 x (irr-C5-220-h) + 1 x (irr-C5-165)
vtx-C05-850-46-34	Δ = 850	bi.bi = 46	b0.bi = 34	19 x (irr-C5-10) + 1 x (irr-C5-44) + 1 x (irr-C5-132-h) + 3 x (irr-C5-110) + 1 x (irr-C5-220-h) + 1 x (irr-C5-165)
vtx-C05-850-48-36	Δ = 850	bi.bi = 48	b0.bi = 36	3 x (irr-C5-10) + 3 x (irr-C5-44) + 3 x (irr-C5-55) + 3 x (irr-C5-132-h) + 2 x (irr-C5-110) + 1 x (irr-C5-320-h)
vtx-C05-850-49-35-a	Δ = 850	bi.bi = 49	b0.bi = 35	19 x (irr-C5-10) + 1 x (irr-C5-44) + 1 x (irr-C5-55) + 1 x (irr-C5-132-h) + 1 x (irr-C5-110) + 1 x (irr-C5-220-h) + 2 x (irr-C5-165)
vtx-C05-850-49-35-b	Δ = 850	bi.bi = 49	b0.bi = 35	20 x (irr-C5-10) + 2 x (irr-C5-44) + 2 x (irr-C5-132-h) + 2 x (irr-C5-320-h) + 1 x (irr-C5-165)
vtx-C05-850-51-37-a	Δ = 850	bi.bi = 51	b0.bi = 37	3 x (irr-C5-10) + 3 x (irr-C5-44) + 4 x (irr-C5-55) + 3 x (irr-C5-132-h) + 1 x (irr-C5-320-h) + 1 x (irr-C5-165)
vtx-C05-850-51-37-b	Δ = 850	bi.bi = 51	b0.bi = 37	9 x (irr-C5-10) + 3 x (irr-C5-110) + 2 x (irr-C5-320-h) + 1 x (irr-C5-165)
vtx-C05-850-54-38	Δ = 850	bi.bi = 54	b0.bi = 38	9 x (irr-C5-10) + 1 x (irr-C5-55) + 1 x (irr-C5-110) + 2 x (irr-C5-320-h) + 2 x (irr-C5-165)
vtx-C05-850-60-40	Δ = 850	bi.bi = 60	b0.bi = 40	3 x (irr-C5-10) + 3 x (irr-C5-44) + 3 x (irr-C5-132-h) + 1 x (irr-C5-110) + 1 x (irr-C5-220-h) + 1 x (irr-C5-320-h) + 1 x (irr-C5-165)
vtx-C05-851-28-26	Δ = 851	bi.bi = 28	b0.bi = 26	40 x (irr-C5-10) + 1 x (irr-C5-44) + 2 x (irr-C5-55) + 2 x (irr-C5-132-h) + 2 x (irr-C5-110)
vtx-C05-851-31-27	Δ = 851	bi.bi = 31	b0.bi = 27	40 x (irr-C5-10) + 1 x (irr-C5-44) + 3 x (irr-C5-55) + 2 x (irr-C5-132-h) + 1 x (irr-C5-165)
vtx-C05-851-42-32	Δ = 851	bi.bi = 42	b0.bi = 32	24 x (irr-C5-10) + 3 x (irr-C5-44) + 2 x (irr-C5-55) + 4 x (irr-C5-132-h) + 1 x (irr-C5-320-h)
vtx-C05-851-44-34-a	Δ = 851	bi.bi = 44	b0.bi = 34	13 x (irr-C5-10) + 1 x (irr-C5-44) + 2 x (irr-C5-55) + 2 x (irr-C5-132-h) + 3 x (irr-C5-110) + 1 x (irr-C5-320-h)
vtx-C05-851-44-34-b	Δ = 851	bi.bi = 44	b0.bi = 34	7 x (irr-C5-10) + 4 x (irr-C5-44) + 6 x (irr-C5-55) + 5 x (irr-C5-132-h)
vtx-C05-851-47-35	Δ = 851	bi.bi = 47	b0.bi = 35	13 x (irr-C5-10) + 1 x (irr-C5-44) + 3 x (irr-C5-55) + 2 x (irr-C5-132-h) + 1 x (irr-C5-110) + 1 x (irr-C5-320-h) + 1 x (irr-C5-165)
vtx-C05-851-53-37	Δ = 851	bi.bi = 53	b0.bi = 37	7 x (irr-C5-10) + 4 x (irr-C5-44) + 2 x (irr-C5-55) + 5 x (irr-C5-132-h) + 1 x (irr-C5-110) + 1 x (irr-C5-220-h)
vtx-C05-851-59-39	Δ = 851	bi.bi = 59	b0.bi = 39	13 x (irr-C5-10) + 1 x (irr-C5-44) + 2 x (irr-C5-132-h) + 1 x (irr-C5-220-h) + 1 x (irr-C5-320-h) + 2 x (irr-C5-165)
vtx-C05-851-64-42	Δ = 851	bi.bi = 64	b0.bi = 42	3 x (irr-C5-10) + 1 x (irr-C5-132-h) + 3 x (irr-C5-320-h) + 2 x (irr-C5-165)
vtx-C05-852-22-22	Δ = 852	bi.bi = 22	b0.bi = 22	61 x (irr-C5-10) + 1 x (irr-C5-44) + 1 x (irr-C5-55) + 3 x (irr-C5-132-h)
vtx-C05-852-38-30	Δ = 852	bi.bi = 38	b0.bi = 30	34 x (irr-C5-10) + 1 x (irr-C5-44) + 1 x (irr-C5-55) + 3 x (irr-C5-132-h) + 1 x (irr-C5-110) + 1 x (irr-C5-320-h)
vtx-C05-852-40-32	Δ = 852	bi.bi = 40	b0.bi = 32	17 x (irr-C5-10) + 2 x (irr-C5-44) + 5 x (irr-C5-55) + 4 x (irr-C5-132-h) + 1 x (irr-C5-110)
vtx-C05-852-42-34	Δ = 852	bi.bi = 42	b0.bi = 34	6 x (irr-C5-10) + 5 x (irr-C5-55) + 2 x (irr-C5-132-h) + 4 x (irr-C5-110)
vtx-C05-852-45-35	Δ = 852	bi.bi = 45	b0.bi = 35	6 x (irr-C5-10) + 6 x (irr-C5-55) + 2 x (irr-C5-132-h) + 2 x (irr-C5-110) + 1 x (irr-C5-165)
vtx-C05-852-48-36	Δ = 852	bi.bi = 48	b0.bi = 36	6 x (irr-C5-10) + 7 x (irr-C5-55) + 2 x (irr-C5-132-h) + 2 x (irr-C5-165)
vtx-C05-852-49-35	Δ = 852	bi.bi = 49	b0.bi = 35	17 x (irr-C5-10) + 2 x (irr-C5-44) + 1 x (irr-C5-55) + 4 x (irr-C5-132-h) + 2 x (irr-C5-110) + 1 x (irr-C5-220-h)
vtx-C05-852-51-37	Δ = 852	bi.bi = 51	b0.bi = 37	6 x (irr-C5-10) + 1 x (irr-C5-55) + 2 x (irr-C5-132-h) + 5 x (irr-C5-110) + 1 x (irr-C5-220-h)
vtx-C05-852-52-36	Δ = 852	bi.bi = 52	b0.bi = 36	17 x (irr-C5-10) + 2 x (irr-C5-44) + 2 x (irr-C5-55) + 4 x (irr-C5-132-h) + 1 x (irr-C5-220-h) + 1 x (irr-C5-165)
vtx-C05-852-54-38-a	Δ = 852	bi.bi = 54	b0.bi = 38	6 x (irr-C5-10) + 2 x (irr-C5-55) + 2 x (irr-C5-132-h) + 3 x (irr-C5-110) + 1 x (irr-C5-220-h) + 1 x (irr-C5-165)
vtx-C05-852-54-38-b	Δ = 852	bi.bi = 54	b0.bi = 38	7 x (irr-C5-10) + 1 x (irr-C5-44) + 1 x (irr-C5-55) + 3 x (irr-C5-132-h) + 2 x (irr-C5-110) + 2 x (irr-C5-320-h)
vtx-C05-852-57-39-a	Δ = 852	bi.bi = 57	b0.bi = 39	6 x (irr-C5-10) + 3 x (irr-C5-55) + 2 x (irr-C5-132-h) + 1 x (irr-C5-110) + 1 x (irr-C5-220-h) + 2 x (irr-C5-165)
vtx-C05-852-57-39-b	Δ = 852	bi.bi = 57	b0.bi = 39	7 x (irr-C5-10) + 1 x (irr-C5-44) + 2 x (irr-C5-55) + 3 x (irr-C5-132-h) + 2 x (irr-C5-320-h) + 1 x (irr-C5-165)
vtx-C05-852-63-41	Δ = 852	bi.bi = 63	b0.bi = 41	1 x (irr-C5-10) + 4 x (irr-C5-44) + 1 x (irr-C5-55) + 6 x (irr-C5-132-h) + 1 x (irr-C5-220-h) + 1 x (irr-C5-320-h)
vtx-C05-852-69-43	Δ = 852	bi.bi = 69	b0.bi = 43	6 x (irr-C5-10) + 2 x (irr-C5-132-h) + 2 x (irr-C5-220-h) + 3 x (irr-C5-165)
vtx-C05-853-36-30	Δ = 853	bi.bi = 36	b0.bi = 30	27 x (irr-C5-10) + 4 x (irr-C5-55) + 3 x (irr-C5-132-h) + 2 x (irr-C5-110)
vtx-C05-853-39-31	Δ = 853	bi.bi = 39	b0.bi = 31	27 x (irr-C5-10) + 5 x (irr-C5-55) + 3 x (irr-C5-132-h) + 1 x (irr-C5-165)
vtx-C05-853-43-31	Δ = 853	bi.bi = 43	b0.bi = 31	38 x (irr-C5-10) + 2 x (irr-C5-44) + 5 x (irr-C5-132-h) + 1 x (irr-C5-220-h)
vtx-C05-853-45-33	Δ = 853	bi.bi = 45	b0.bi = 33	27 x (irr-C5-10) + 3 x (irr-C5-132-h) + 3 x (irr-C5-110) + 1 x (irr-C5-220-h)
vtx-C05-853-48-34-a	Δ = 853	bi.bi = 48	b0.bi = 34	27 x (irr-C5-10) + 1 x (irr-C5-55) + 3 x (irr-C5-132-h) + 1 x (irr-C5-110) + 1 x (irr-C5-220-h) + 1 x (irr-C5-165)
vtx-C05-853-48-34-b	Δ = 853	bi.bi = 48	b0.bi = 34	28 x (irr-C5-10) + 1 x (irr-C5-44) + 4 x (irr-C5-132-h) + 2 x (irr-C5-320-h)
vtx-C05-853-50-36	Δ = 853	bi.bi = 50	b0.bi = 36	11 x (irr-C5-10) + 2 x (irr-C5-44) + 4 x (irr-C5-55) + 5 x (irr-C5-132-h) + 1 x (irr-C5-320-h)
vtx-C05-853-52-38	Δ = 853	bi.bi = 52	b0.bi = 38	4 x (irr-C5-55) + 3 x (irr-C5-132-h) + 3 x (irr-C5-110) + 1 x (irr-C5-320-h)
vtx-C05-853-55-39	Δ = 853	bi.bi = 55	b0.bi = 39	5 x (irr-C5-55) + 3 x (irr-C5-132-h) + 1 x (irr-C5-110) + 1 x (irr-C5-320-h) + 1 x (irr-C5-165)
vtx-C05-853-59-39	Δ = 853	bi.bi = 59	b0.bi = 39	11 x (irr-C5-10) + 2 x (irr-C5-44) + 5 x (irr-C5-132-h) + 1 x (irr-C5-110) + 1 x (irr-C5-220-h) + 1 x (irr-C5-320-h)
vtx-C05-853-61-41	Δ = 853	bi.bi = 61	b0.bi = 41	3 x (irr-C5-132-h) + 4 x (irr-C5-110) + 1 x (irr-C5-220-h) + 1 x (irr-C5-320-h)
vtx-C05-853-64-42-a	Δ = 853	bi.bi = 64	b0.bi = 42	1 x (irr-C5-10) + 1 x (irr-C5-44) + 4 x (irr-C5-132-h) + 1 x (irr-C5-110) + 3 x (irr-C5-320-h)
vtx-C05-853-64-42-b	Δ = 853	bi.bi = 64	b0.bi = 42	1 x (irr-C5-55) + 3 x (irr-C5-132-h) + 2 x (irr-C5-110) + 1 x (irr-C5-220-h) + 1 x (irr-C5-320-h) + 1 x (irr-C5-165)
vtx-C05-853-67-43	Δ = 853	bi.bi = 67	b0.bi = 43	2 x (irr-C5-55) + 3 x (irr-C5-132-h) + 1 x (irr-C5-220-h) + 1 x (irr-C5-320-h) + 2 x (irr-C5-165)
vtx-C05-854-30-26	Δ = 854	bi.bi = 30	b0.bi = 26	48 x (irr-C5-10) + 3 x (irr-C5-55) + 4 x (irr-C5-132-h)
vtx-C05-854-46-34	Δ = 854	bi.bi = 46	b0.bi = 34	21 x (irr-C5-10) + 3 x (irr-C5-55) + 4 x (irr-C5-132-h) + 1 x (irr-C5-110) + 1 x (irr-C5-320-h)
vtx-C05-854-48-36	Δ = 854	bi.bi = 48	b0.bi = 36	4 x (irr-C5-10) + 1 x (irr-C5-44) + 7 x (irr-C5-55) + 5 x (irr-C5-132-h) + 1 x (irr-C5-110)
vtx-C05-854-57-39	Δ = 854	bi.bi = 57	b0.bi = 39	4 x (irr-C5-10) + 1 x (irr-C5-44) + 3 x (irr-C5-55) + 5 x (irr-C5-132-h) + 2 x (irr-C5-110) + 1 x (irr-C5-220-h)
vtx-C05-854-58-38	Δ = 854	bi.bi = 58	b0.bi = 38	21 x (irr-C5-10) + 4 x (irr-C5-132-h) + 1 x (irr-C5-220-h) + 1 x (irr-C5-320-h) + 1 x (irr-C5-165)
vtx-C05-854-60-40	Δ = 854	bi.bi = 60	b0.bi = 40	4 x (irr-C5-10) + 1 x (irr-C5-44) + 4 x (irr-C5-55) + 5 x (irr-C5-132-h) + 1 x (irr-C5-220-h) + 1 x (irr-C5-165)
vtx-C05-854-69-43	Δ = 854	bi.bi = 69	b0.bi = 43	4 x (irr-C5-10) + 1 x (irr-C5-44) + 5 x (irr-C5-132-h) + 1 x (irr-C5-110) + 2 x (irr-C5-220-h) + 1 x (irr-C5-165)
vtx-C05-855-51-35	Δ = 855	bi.bi = 51	b0.bi = 35	25 x (irr-C5-10) + 1 x (irr-C5-44) + 2 x (irr-C5-55) + 6 x (irr-C5-132-h) + 1 x (irr-C5-220-h)
vtx-C05-855-56-38	Δ = 855	bi.bi = 56	b0.bi = 38	15 x (irr-C5-10) + 2 x (irr-C5-55) + 5 x (irr-C5-132-h) + 2 x (irr-C5-320-h)
vtx-C05-856-72-44	Δ = 856	bi.bi = 72	b0.bi = 44	2 x (irr-C5-10) + 2 x (irr-C5-44) + 1 x (irr-C5-55) + 8 x (irr-C5-132-h) + 2 x (irr-C5-220-h)
vtx-C05-857-25-27	Δ = 857	bi.bi = 25	b0.bi = 27	1 x (irr-C5-10) + 19 x (irr-C5-44) + 1 x (irr-C5-132-h)
vtx-C05-857-59-39	Δ = 857	bi.bi = 59	b0.bi = 39	12 x (irr-C5-10) + 4 x (irr-C5-55) + 7 x (irr-C5-132-h) + 1 x (irr-C5-220-h)
vtx-C05-857-68-42	Δ = 857	bi.bi = 68	b0.bi = 42	12 x (irr-C5-10) + 7 x (irr-C5-132-h) + 1 x (irr-C5-110) + 2 x (irr-C5-220-h)
vtx-C05-861-25-27	Δ = 861	bi.bi = 25	b0.bi = 27	8 x (irr-C5-10) + 14 x (irr-C5-44) + 2 x (irr-C5-110)
vtx-C05-861-28-28	Δ = 861	bi.bi = 28	b0.bi = 28	8 x (irr-C5-10) + 14 x (irr-C5-44) + 1 x (irr-C5-55) + 1 x (irr-C5-165)
vtx-C05-864-27-27	Δ = 864	bi.bi = 27	b0.bi = 27	16 x (irr-C5-10) + 13 x (irr-C5-44) + 1 x (irr-C5-55) + 2 x (irr-C5-132-h)
vtx-C05-864-29-29	Δ = 864	bi.bi = 29	b0.bi = 29	5 x (irr-C5-10) + 11 x (irr-C5-44) + 1 x (irr-C5-55) + 3 x (irr-C5-110)
vtx-C05-864-32-30	Δ = 864	bi.bi = 32	b0.bi = 30	5 x (irr-C5-10) + 11 x (irr-C5-44) + 2 x (irr-C5-55) + 1 x (irr-C5-110) + 1 x (irr-C5-165)
vtx-C05-865-23-25	Δ = 865	bi.bi = 23	b0.bi = 25	26 x (irr-C5-10) + 11 x (irr-C5-44) + 1 x (irr-C5-132-h) + 1 x (irr-C5-110)
vtx-C05-866-22-24	Δ = 866	bi.bi = 22	b0.bi = 24	36 x (irr-C5-10) + 9 x (irr-C5-44) + 1 x (irr-C5-165)
vtx-C05-866-35-31	Δ = 866	bi.bi = 35	b0.bi = 31	3 x (irr-C5-10) + 12 x (irr-C5-44) + 3 x (irr-C5-55) + 3 x (irr-C5-132-h)
vtx-C05-866-38-32	Δ = 866	bi.bi = 38	b0.bi = 32	9 x (irr-C5-10) + 9 x (irr-C5-44) + 1 x (irr-C5-110) + 1 x (irr-C5-320-h) + 1 x (irr-C5-165)
vtx-C05-867-31-29	Δ = 867	bi.bi = 31	b0.bi = 29	13 x (irr-C5-10) + 10 x (irr-C5-44) + 2 x (irr-C5-55) + 2 x (irr-C5-132-h) + 1 x (irr-C5-110)
vtx-C05-867-33-31	Δ = 867	bi.bi = 33	b0.bi = 31	2 x (irr-C5-10) + 8 x (irr-C5-44) + 2 x (irr-C5-55) + 4 x (irr-C5-110)
vtx-C05-867-36-32	Δ = 867	bi.bi = 36	b0.bi = 32	2 x (irr-C5-10) + 8 x (irr-C5-44) + 3 x (irr-C5-55) + 2 x (irr-C5-110) + 1 x (irr-C5-165)
vtx-C05-867-39-33	Δ = 867	bi.bi = 39	b0.bi = 33	2 x (irr-C5-10) + 8 x (irr-C5-44) + 4 x (irr-C5-55) + 2 x (irr-C5-165)
vtx-C05-867-48-36	Δ = 867	bi.bi = 48	b0.bi = 36	2 x (irr-C5-10) + 8 x (irr-C5-44) + 1 x (irr-C5-110) + 1 x (irr-C5-220-h) + 2 x (irr-C5-165)
vtx-C05-868-27-27	Δ = 868	bi.bi = 27	b0.bi = 27	23 x (irr-C5-10) + 8 x (irr-C5-44) + 1 x (irr-C5-55) + 1 x (irr-C5-132-h) + 2 x (irr-C5-110)
vtx-C05-868-30-28	Δ = 868	bi.bi = 30	b0.bi = 28	23 x (irr-C5-10) + 8 x (irr-C5-44) + 2 x (irr-C5-55) + 1 x (irr-C5-132-h) + 1 x (irr-C5-165)
vtx-C05-868-41-33	Δ = 868	bi.bi = 41	b0.bi = 33	7 x (irr-C5-10) + 10 x (irr-C5-44) + 1 x (irr-C5-55) + 3 x (irr-C5-132-h) + 1 x (irr-C5-320-h)
vtx-C05-869-21-23	Δ = 869	bi.bi = 21	b0.bi = 23	44 x (irr-C5-10) + 8 x (irr-C5-44) + 2 x (irr-C5-132-h)
vtx-C05-869-23-25	Δ = 869	bi.bi = 23	b0.bi = 25	33 x (irr-C5-10) + 6 x (irr-C5-44) + 3 x (irr-C5-110)
vtx-C05-869-26-26	Δ = 869	bi.bi = 26	b0.bi = 26	33 x (irr-C5-10) + 6 x (irr-C5-44) + 1 x (irr-C5-55) + 1 x (irr-C5-110) + 1 x (irr-C5-165)
vtx-C05-869-37-31	Δ = 869	bi.bi = 37	b0.bi = 31	17 x (irr-C5-10) + 8 x (irr-C5-44) + 2 x (irr-C5-132-h) + 1 x (irr-C5-110) + 1 x (irr-C5-320-h)
vtx-C05-869-39-33-a	Δ = 869	bi.bi = 39	b0.bi = 33	6 x (irr-C5-10) + 6 x (irr-C5-44) + 4 x (irr-C5-110) + 1 x (irr-C5-320-h)
vtx-C05-869-39-33-b	Δ = 869	bi.bi = 39	b0.bi = 33	9 x (irr-C5-44) + 4 x (irr-C5-55) + 3 x (irr-C5-132-h) + 1 x (irr-C5-110)
vtx-C05-869-42-34	Δ = 869	bi.bi = 42	b0.bi = 34	6 x (irr-C5-10) + 6 x (irr-C5-44) + 1 x (irr-C5-55) + 2 x (irr-C5-110) + 1 x (irr-C5-320-h) + 1 x (irr-C5-165)
vtx-C05-869-45-35	Δ = 869	bi.bi = 45	b0.bi = 35	6 x (irr-C5-10) + 6 x (irr-C5-44) + 2 x (irr-C5-55) + 1 x (irr-C5-320-h) + 2 x (irr-C5-165)
vtx-C05-869-48-36	Δ = 869	bi.bi = 48	b0.bi = 36	9 x (irr-C5-44) + 3 x (irr-C5-132-h) + 2 x (irr-C5-110) + 1 x (irr-C5-220-h)
vtx-C05-869-51-37	Δ = 869	bi.bi = 51	b0.bi = 37	9 x (irr-C5-44) + 1 x (irr-C5-55) + 3 x (irr-C5-132-h) + 1 x (irr-C5-220-h) + 1 x (irr-C5-165)
vtx-C05-870-35-31	Δ = 870	bi.bi = 35	b0.bi = 31	10 x (irr-C5-10) + 7 x (irr-C5-44) + 3 x (irr-C5-55) + 2 x (irr-C5-132-h) + 2 x (irr-C5-110)
vtx-C05-870-36-30	Δ = 870	bi.bi = 36	b0.bi = 30	27 x (irr-C5-10) + 6 x (irr-C5-44) + 1 x (irr-C5-132-h) + 1 x (irr-C5-320-h) + 1 x (irr-C5-165)
vtx-C05-870-38-32	Δ = 870	bi.bi = 38	b0.bi = 32	10 x (irr-C5-10) + 7 x (irr-C5-44) + 4 x (irr-C5-55) + 2 x (irr-C5-132-h) + 1 x (irr-C5-165)
vtx-C05-870-47-35	Δ = 870	bi.bi = 47	b0.bi = 35	10 x (irr-C5-10) + 7 x (irr-C5-44) + 2 x (irr-C5-132-h) + 1 x (irr-C5-110) + 1 x (irr-C5-220-h) + 1 x (irr-C5-165)
vtx-C05-870-52-38	Δ = 870	bi.bi = 52	b0.bi = 38	6 x (irr-C5-44) + 1 x (irr-C5-132-h) + 1 x (irr-C5-110) + 2 x (irr-C5-320-h) + 1 x (irr-C5-165)
vtx-C05-871-29-27	Δ = 871	bi.bi = 29	b0.bi = 27	31 x (irr-C5-10) + 7 x (irr-C5-44) + 2 x (irr-C5-55) + 3 x (irr-C5-132-h)
vtx-C05-871-31-29	Δ = 871	bi.bi = 31	b0.bi = 29	20 x (irr-C5-10) + 5 x (irr-C5-44) + 2 x (irr-C5-55) + 1 x (irr-C5-132-h) + 3 x (irr-C5-110)
vtx-C05-871-34-30	Δ = 871	bi.bi = 34	b0.bi = 30	20 x (irr-C5-10) + 5 x (irr-C5-44) + 3 x (irr-C5-55) + 1 x (irr-C5-132-h) + 1 x (irr-C5-110) + 1 x (irr-C5-165)
vtx-C05-871-45-35	Δ = 871	bi.bi = 45	b0.bi = 35	4 x (irr-C5-10) + 7 x (irr-C5-44) + 2 x (irr-C5-55) + 3 x (irr-C5-132-h) + 1 x (irr-C5-110) + 1 x (irr-C5-320-h)
vtx-C05-871-46-34	Δ = 871	bi.bi = 46	b0.bi = 34	20 x (irr-C5-10) + 5 x (irr-C5-44) + 1 x (irr-C5-132-h) + 1 x (irr-C5-220-h) + 2 x (irr-C5-165)
vtx-C05-871-51-37	Δ = 871	bi.bi = 51	b0.bi = 37	10 x (irr-C5-10) + 4 x (irr-C5-44) + 2 x (irr-C5-320-h) + 2 x (irr-C5-165)
vtx-C05-872-25-25	Δ = 872	bi.bi = 25	b0.bi = 25	41 x (irr-C5-10) + 5 x (irr-C5-44) + 1 x (irr-C5-55) + 2 x (irr-C5-132-h) + 1 x (irr-C5-110)
vtx-C05-872-27-27	Δ = 872	bi.bi = 27	b0.bi = 27	30 x (irr-C5-10) + 3 x (irr-C5-44) + 1 x (irr-C5-55) + 4 x (irr-C5-110)
vtx-C05-872-30-28	Δ = 872	bi.bi = 30	b0.bi = 28	30 x (irr-C5-10) + 3 x (irr-C5-44) + 2 x (irr-C5-55) + 2 x (irr-C5-110) + 1 x (irr-C5-165)
vtx-C05-872-33-29	Δ = 872	bi.bi = 33	b0.bi = 29	30 x (irr-C5-10) + 3 x (irr-C5-44) + 3 x (irr-C5-55) + 2 x (irr-C5-165)
vtx-C05-872-41-33	Δ = 872	bi.bi = 41	b0.bi = 33	14 x (irr-C5-10) + 5 x (irr-C5-44) + 1 x (irr-C5-55) + 2 x (irr-C5-132-h) + 2 x (irr-C5-110) + 1 x (irr-C5-320-h)
