vtx-A07-n27-n1-n1	Δ = -27	bi.bi = -1	b0.bi = -1	1 x (irr-A7-36)
vtx-A07-678-29-25-b	Δ = 678	bi.bi = 29	b0.bi = 25	27 x (irr-A7-8) + 1 x (irr-A7-28) + 3 x (irr-A7-56) + 3 x (irr-A7-63) + 2 x (irr-A7-70)
vtx-A07-678-30-26-a	Δ = 678	bi.bi = 30	b0.bi = 26	11 x (irr-A7-8) + 10 x (irr-A7-28) + 2 x (irr-A7-36) + 3 x (irr-A7-56) + 1 x (irr-A7-63) + 1 x (irr-A7-70)
vtx-A07-678-30-26-b	Δ = 678	bi.bi = 30	b0.bi = 26	13 x (irr-A7-8) + 6 x (irr-A7-28) + 5 x (irr-A7-56) + 3 x (irr-A7-63)
vtx-A07-678-36-28	Δ = 678	bi.bi = 36	b0.bi = 28	16 x (irr-A7-8) + 2 x (irr-A7-28) + 4 x (irr-A7-36) + 1 x (irr-A7-63) + 5 x (irr-A7-70)
vtx-A07-678-37-29-a	Δ = 678	bi.bi = 37	b0.bi = 29	2 x (irr-A7-8) + 7 x (irr-A7-28) + 4 x (irr-A7-36) + 2 x (irr-A7-56) + 1 x (irr-A7-63) + 3 x (irr-A7-70)
vtx-A07-678-37-29-b	Δ = 678	bi.bi = 37	b0.bi = 29	4 x (irr-A7-8) + 3 x (irr-A7-28) + 2 x (irr-A7-36) + 4 x (irr-A7-56) + 3 x (irr-A7-63) + 2 x (irr-A7-70)
vtx-A07-678-41-29-a	Δ = 678	bi.bi = 41	b0.bi = 29	20 x (irr-A7-8) + 3 x (irr-A7-28) + 1 x (irr-A7-56) + 1 x (irr-A7-63) + 3 x (irr-A7-70) + 1 x (irr-A7-168)
vtx-A07-678-41-29-b	Δ = 678	bi.bi = 41	b0.bi = 29	21 x (irr-A7-8) + 3 x (irr-A7-28) + 1 x (irr-A7-63) + 3 x (irr-A7-70) + 1 x (irr-A7-216)
vtx-A07-678-42-30-a	Δ = 678	bi.bi = 42	b0.bi = 30	7 x (irr-A7-8) + 8 x (irr-A7-28) + 2 x (irr-A7-56) + 1 x (irr-A7-63) + 1 x (irr-A7-70) + 1 x (irr-A7-216)
vtx-A07-678-42-30-b	Δ = 678	bi.bi = 42	b0.bi = 30	6 x (irr-A7-8) + 8 x (irr-A7-28) + 3 x (irr-A7-56) + 1 x (irr-A7-63) + 1 x (irr-A7-70) + 1 x (irr-A7-168)
vtx-A07-678-48-32	Δ = 678	bi.bi = 48	b0.bi = 32	11 x (irr-A7-8) + 2 x (irr-A7-36) + 1 x (irr-A7-63) + 5 x (irr-A7-70) + 1 x (irr-A7-168)
vtx-A07-678-49-33	Δ = 678	bi.bi = 49	b0.bi = 33	1 x (irr-A7-28) + 3 x (irr-A7-56) + 3 x (irr-A7-63) + 2 x (irr-A7-70) + 1 x (irr-A7-216)
vtx-A07-679-21-21	Δ = 679	bi.bi = 21	b0.bi = 21	48 x (irr-A7-8) + 4 x (irr-A7-28) + 1 x (irr-A7-36) + 3 x (irr-A7-70)
vtx-A07-679-22-22	Δ = 679	bi.bi = 22	b0.bi = 22	34 x (irr-A7-8) + 9 x (irr-A7-28) + 1 x (irr-A7-36) + 2 x (irr-A7-56) + 1 x (irr-A7-70)
vtx-A07-679-29-25-a	Δ = 679	bi.bi = 29	b0.bi = 25	25 x (irr-A7-8) + 6 x (irr-A7-28) + 3 x (irr-A7-36) + 1 x (irr-A7-56) + 3 x (irr-A7-70)
vtx-A07-679-29-25-b	Δ = 679	bi.bi = 29	b0.bi = 25	27 x (irr-A7-8) + 2 x (irr-A7-28) + 1 x (irr-A7-36) + 3 x (irr-A7-56) + 2 x (irr-A7-63) + 2 x (irr-A7-70)
vtx-A07-679-30-26-a	Δ = 679	bi.bi = 30	b0.bi = 26	13 x (irr-A7-8) + 7 x (irr-A7-28) + 1 x (irr-A7-36) + 5 x (irr-A7-56) + 2 x (irr-A7-63)
vtx-A07-679-30-26-b	Δ = 679	bi.bi = 30	b0.bi = 26	11 x (irr-A7-8) + 11 x (irr-A7-28) + 3 x (irr-A7-36) + 3 x (irr-A7-56) + 1 x (irr-A7-70)
vtx-A07-679-34-28	Δ = 679	bi.bi = 34	b0.bi = 28	10 x (irr-A7-28) + 4 x (irr-A7-63) + 3 x (irr-A7-70)
vtx-A07-679-36-28	Δ = 679	bi.bi = 36	b0.bi = 28	16 x (irr-A7-8) + 3 x (irr-A7-28) + 5 x (irr-A7-36) + 5 x (irr-A7-70)
vtx-A07-679-37-29-a	Δ = 679	bi.bi = 37	b0.bi = 29	6 x (irr-A7-8) + 1 x (irr-A7-36) + 6 x (irr-A7-56) + 4 x (irr-A7-63) + 1 x (irr-A7-70)
vtx-A07-679-37-29-b	Δ = 679	bi.bi = 37	b0.bi = 29	4 x (irr-A7-8) + 4 x (irr-A7-28) + 3 x (irr-A7-36) + 4 x (irr-A7-56) + 2 x (irr-A7-63) + 2 x (irr-A7-70)
vtx-A07-679-37-29-c	Δ = 679	bi.bi = 37	b0.bi = 29	2 x (irr-A7-8) + 8 x (irr-A7-28) + 5 x (irr-A7-36) + 2 x (irr-A7-56) + 3 x (irr-A7-70)
vtx-A07-679-41-29-a	Δ = 679	bi.bi = 41	b0.bi = 29	20 x (irr-A7-8) + 4 x (irr-A7-28) + 1 x (irr-A7-36) + 1 x (irr-A7-56) + 3 x (irr-A7-70) + 1 x (irr-A7-168)
vtx-A07-679-41-29-b	Δ = 679	bi.bi = 41	b0.bi = 29	21 x (irr-A7-8) + 4 x (irr-A7-28) + 1 x (irr-A7-36) + 3 x (irr-A7-70) + 1 x (irr-A7-216)
vtx-A07-679-42-30-a	Δ = 679	bi.bi = 42	b0.bi = 30	6 x (irr-A7-8) + 9 x (irr-A7-28) + 1 x (irr-A7-36) + 3 x (irr-A7-56) + 1 x (irr-A7-70) + 1 x (irr-A7-168)
vtx-A07-679-42-30-b	Δ = 679	bi.bi = 42	b0.bi = 30	7 x (irr-A7-8) + 9 x (irr-A7-28) + 1 x (irr-A7-36) + 2 x (irr-A7-56) + 1 x (irr-A7-70) + 1 x (irr-A7-216)
vtx-A07-679-48-32	Δ = 679	bi.bi = 48	b0.bi = 32	11 x (irr-A7-8) + 1 x (irr-A7-28) + 3 x (irr-A7-36) + 5 x (irr-A7-70) + 1 x (irr-A7-168)
vtx-A07-679-49-33	Δ = 679	bi.bi = 49	b0.bi = 33	2 x (irr-A7-28) + 1 x (irr-A7-36) + 3 x (irr-A7-56) + 2 x (irr-A7-63) + 2 x (irr-A7-70) + 1 x (irr-A7-216)
vtx-A07-679-70-38-a	Δ = 679	bi.bi = 70	b0.bi = 38	6 x (irr-A7-28) + 2 x (irr-A7-63) + 1 x (irr-A7-70) + 1 x (irr-A7-378)
vtx-A07-679-70-38-b	Δ = 679	bi.bi = 70	b0.bi = 38	7 x (irr-A7-28) + 2 x (irr-A7-63) + 1 x (irr-A7-420)
vtx-A07-679-73-39	Δ = 679	bi.bi = 73	b0.bi = 39	4 x (irr-A7-8) + 3 x (irr-A7-36) + 4 x (irr-A7-56) + 1 x (irr-A7-378)
vtx-A07-679-85-41	Δ = 679	bi.bi = 85	b0.bi = 41	5 x (irr-A7-28) + 2 x (irr-A7-63) + 2 x (irr-A7-70) + 1 x (irr-A7-336)
vtx-A07-679-121-51	Δ = 679	bi.bi = 121	b0.bi = 51	1 x (irr-A7-28) + 1 x (irr-A7-336) + 1 x (irr-A7-378)
vtx-A07-679-136-54	Δ = 679	bi.bi = 136	b0.bi = 54	1 x (irr-A7-70) + 2 x (irr-A7-336)
vtx-A07-680-21-21	Δ = 680	bi.bi = 21	b0.bi = 21	50 x (irr-A7-8) + 1 x (irr-A7-28) + 2 x (irr-A7-56) + 1 x (irr-A7-63) + 2 x (irr-A7-70)
vtx-A07-680-22-22	Δ = 680	bi.bi = 22	b0.bi = 22	36 x (irr-A7-8) + 6 x (irr-A7-28) + 4 x (irr-A7-56) + 1 x (irr-A7-63)
vtx-A07-680-29-25	Δ = 680	bi.bi = 29	b0.bi = 25	27 x (irr-A7-8) + 3 x (irr-A7-28) + 2 x (irr-A7-36) + 3 x (irr-A7-56) + 1 x (irr-A7-63) + 2 x (irr-A7-70)
vtx-A07-680-30-26	Δ = 680	bi.bi = 30	b0.bi = 26	13 x (irr-A7-8) + 8 x (irr-A7-28) + 2 x (irr-A7-36) + 5 x (irr-A7-56) + 1 x (irr-A7-63)
vtx-A07-680-34-28	Δ = 680	bi.bi = 34	b0.bi = 28	11 x (irr-A7-28) + 1 x (irr-A7-36) + 3 x (irr-A7-63) + 3 x (irr-A7-70)
vtx-A07-680-36-28	Δ = 680	bi.bi = 36	b0.bi = 28	18 x (irr-A7-8) + 4 x (irr-A7-36) + 2 x (irr-A7-56) + 1 x (irr-A7-63) + 4 x (irr-A7-70)
vtx-A07-680-37-29-a	Δ = 680	bi.bi = 37	b0.bi = 29	4 x (irr-A7-8) + 5 x (irr-A7-28) + 4 x (irr-A7-36) + 4 x (irr-A7-56) + 1 x (irr-A7-63) + 2 x (irr-A7-70)
vtx-A07-680-37-29-b	Δ = 680	bi.bi = 37	b0.bi = 29	6 x (irr-A7-8) + 1 x (irr-A7-28) + 2 x (irr-A7-36) + 6 x (irr-A7-56) + 3 x (irr-A7-63) + 1 x (irr-A7-70)
vtx-A07-680-41-29-a	Δ = 680	bi.bi = 41	b0.bi = 29	23 x (irr-A7-8) + 1 x (irr-A7-28) + 2 x (irr-A7-56) + 1 x (irr-A7-63) + 2 x (irr-A7-70) + 1 x (irr-A7-216)
vtx-A07-680-41-29-b	Δ = 680	bi.bi = 41	b0.bi = 29	22 x (irr-A7-8) + 1 x (irr-A7-28) + 3 x (irr-A7-56) + 1 x (irr-A7-63) + 2 x (irr-A7-70) + 1 x (irr-A7-168)
vtx-A07-680-42-30-a	Δ = 680	bi.bi = 42	b0.bi = 30	9 x (irr-A7-8) + 6 x (irr-A7-28) + 4 x (irr-A7-56) + 1 x (irr-A7-63) + 1 x (irr-A7-216)
vtx-A07-680-42-30-b	Δ = 680	bi.bi = 42	b0.bi = 30	8 x (irr-A7-8) + 6 x (irr-A7-28) + 5 x (irr-A7-56) + 1 x (irr-A7-63) + 1 x (irr-A7-168)
vtx-A07-680-49-33	Δ = 680	bi.bi = 49	b0.bi = 33	3 x (irr-A7-28) + 2 x (irr-A7-36) + 3 x (irr-A7-56) + 1 x (irr-A7-63) + 2 x (irr-A7-70) + 1 x (irr-A7-216)
vtx-A07-680-70-38-a	Δ = 680	bi.bi = 70	b0.bi = 38	8 x (irr-A7-28) + 1 x (irr-A7-36) + 1 x (irr-A7-63) + 1 x (irr-A7-420)
vtx-A07-680-70-38-b	Δ = 680	bi.bi = 70	b0.bi = 38	7 x (irr-A7-28) + 1 x (irr-A7-36) + 1 x (irr-A7-63) + 1 x (irr-A7-70) + 1 x (irr-A7-378)
vtx-A07-680-85-41	Δ = 680	bi.bi = 85	b0.bi = 41	6 x (irr-A7-28) + 1 x (irr-A7-36) + 1 x (irr-A7-63) + 2 x (irr-A7-70) + 1 x (irr-A7-336)
vtx-A07-681-20-22	Δ = 681	bi.bi = 20	b0.bi = 22	16 x (irr-A7-8) + 22 x (irr-A7-28)
vtx-A07-681-21-21	Δ = 681	bi.bi = 21	b0.bi = 21	50 x (irr-A7-8) + 2 x (irr-A7-28) + 1 x (irr-A7-36) + 2 x (irr-A7-56) + 2 x (irr-A7-70)
vtx-A07-681-22-22	Δ = 681	bi.bi = 22	b0.bi = 22	36 x (irr-A7-8) + 7 x (irr-A7-28) + 1 x (irr-A7-36) + 4 x (irr-A7-56)
vtx-A07-681-27-25	Δ = 681	bi.bi = 27	b0.bi = 25	9 x (irr-A7-8) + 15 x (irr-A7-28) + 1 x (irr-A7-56) + 2 x (irr-A7-63) + 1 x (irr-A7-70)
vtx-A07-681-29-25-a	Δ = 681	bi.bi = 29	b0.bi = 25	27 x (irr-A7-8) + 4 x (irr-A7-28) + 3 x (irr-A7-36) + 3 x (irr-A7-56) + 2 x (irr-A7-70)
vtx-A07-681-29-25-b	Δ = 681	bi.bi = 29	b0.bi = 25	29 x (irr-A7-8) + 1 x (irr-A7-36) + 5 x (irr-A7-56) + 2 x (irr-A7-63) + 1 x (irr-A7-70)
vtx-A07-681-30-26	Δ = 681	bi.bi = 30	b0.bi = 26	13 x (irr-A7-8) + 9 x (irr-A7-28) + 3 x (irr-A7-36) + 5 x (irr-A7-56)
vtx-A07-681-33-27	Δ = 681	bi.bi = 33	b0.bi = 27	16 x (irr-A7-8) + 3 x (irr-A7-28) + 4 x (irr-A7-63) + 4 x (irr-A7-70)
vtx-A07-681-34-28-a	Δ = 681	bi.bi = 34	b0.bi = 28	12 x (irr-A7-28) + 2 x (irr-A7-36) + 2 x (irr-A7-63) + 3 x (irr-A7-70)
vtx-A07-681-34-28-b	Δ = 681	bi.bi = 34	b0.bi = 28	2 x (irr-A7-8) + 8 x (irr-A7-28) + 2 x (irr-A7-56) + 4 x (irr-A7-63) + 2 x (irr-A7-70)
vtx-A07-681-36-28	Δ = 681	bi.bi = 36	b0.bi = 28	18 x (irr-A7-8) + 1 x (irr-A7-28) + 5 x (irr-A7-36) + 2 x (irr-A7-56) + 4 x (irr-A7-70)
vtx-A07-681-37-29-a	Δ = 681	bi.bi = 37	b0.bi = 29	4 x (irr-A7-8) + 6 x (irr-A7-28) + 5 x (irr-A7-36) + 4 x (irr-A7-56) + 2 x (irr-A7-70)
vtx-A07-681-37-29-b	Δ = 681	bi.bi = 37	b0.bi = 29	6 x (irr-A7-8) + 2 x (irr-A7-28) + 3 x (irr-A7-36) + 6 x (irr-A7-56) + 2 x (irr-A7-63) + 1 x (irr-A7-70)
vtx-A07-681-41-29-a	Δ = 681	bi.bi = 41	b0.bi = 29	23 x (irr-A7-8) + 2 x (irr-A7-28) + 1 x (irr-A7-36) + 2 x (irr-A7-56) + 2 x (irr-A7-70) + 1 x (irr-A7-216)
vtx-A07-681-41-29-b	Δ = 681	bi.bi = 41	b0.bi = 29	22 x (irr-A7-8) + 2 x (irr-A7-28) + 1 x (irr-A7-36) + 3 x (irr-A7-56) + 2 x (irr-A7-70) + 1 x (irr-A7-168)
vtx-A07-681-42-30-a	Δ = 681	bi.bi = 42	b0.bi = 30	9 x (irr-A7-8) + 7 x (irr-A7-28) + 1 x (irr-A7-36) + 4 x (irr-A7-56) + 1 x (irr-A7-216)
vtx-A07-681-42-30-b	Δ = 681	bi.bi = 42	b0.bi = 30	8 x (irr-A7-8) + 7 x (irr-A7-28) + 1 x (irr-A7-36) + 5 x (irr-A7-56) + 1 x (irr-A7-168)
vtx-A07-681-49-33-a	Δ = 681	bi.bi = 49	b0.bi = 33	2 x (irr-A7-8) + 1 x (irr-A7-36) + 5 x (irr-A7-56) + 2 x (irr-A7-63) + 1 x (irr-A7-70) + 1 x (irr-A7-216)
vtx-A07-681-49-33-b	Δ = 681	bi.bi = 49	b0.bi = 33	4 x (irr-A7-28) + 3 x (irr-A7-36) + 3 x (irr-A7-56) + 2 x (irr-A7-70) + 1 x (irr-A7-216)
vtx-A07-681-49-33-c	Δ = 681	bi.bi = 49	b0.bi = 33	1 x (irr-A7-8) + 1 x (irr-A7-36) + 6 x (irr-A7-56) + 2 x (irr-A7-63) + 1 x (irr-A7-70) + 1 x (irr-A7-168)
vtx-A07-681-69-37	Δ = 681	bi.bi = 69	b0.bi = 37	16 x (irr-A7-8) + 2 x (irr-A7-63) + 1 x (irr-A7-70) + 1 x (irr-A7-420)
vtx-A07-681-70-38-a	Δ = 681	bi.bi = 70	b0.bi = 38	8 x (irr-A7-28) + 2 x (irr-A7-36) + 1 x (irr-A7-70) + 1 x (irr-A7-378)
vtx-A07-681-70-38-b	Δ = 681	bi.bi = 70	b0.bi = 38	9 x (irr-A7-28) + 2 x (irr-A7-36) + 1 x (irr-A7-420)
vtx-A07-681-70-38-c	Δ = 681	bi.bi = 70	b0.bi = 38	2 x (irr-A7-8) + 4 x (irr-A7-28) + 2 x (irr-A7-56) + 2 x (irr-A7-63) + 1 x (irr-A7-378)
vtx-A07-681-78-38	Δ = 681	bi.bi = 78	b0.bi = 38	9 x (irr-A7-8) + 10 x (irr-A7-28) + 1 x (irr-A7-56) + 1 x (irr-A7-336)
vtx-A07-681-85-41-a	Δ = 681	bi.bi = 85	b0.bi = 41	7 x (irr-A7-28) + 2 x (irr-A7-36) + 2 x (irr-A7-70) + 1 x (irr-A7-336)
vtx-A07-681-85-41-b	Δ = 681	bi.bi = 85	b0.bi = 41	2 x (irr-A7-8) + 3 x (irr-A7-28) + 2 x (irr-A7-56) + 2 x (irr-A7-63) + 1 x (irr-A7-70) + 1 x (irr-A7-336)
vtx-A07-682-27-25	Δ = 682	bi.bi = 27	b0.bi = 25	9 x (irr-A7-8) + 16 x (irr-A7-28) + 1 x (irr-A7-36) + 1 x (irr-A7-56) + 1 x (irr-A7-63) + 1 x (irr-A7-70)
vtx-A07-682-29-25	Δ = 682	bi.bi = 29	b0.bi = 25	29 x (irr-A7-8) + 1 x (irr-A7-28) + 2 x (irr-A7-36) + 5 x (irr-A7-56) + 1 x (irr-A7-63) + 1 x (irr-A7-70)
vtx-A07-682-33-27	Δ = 682	bi.bi = 33	b0.bi = 27	16 x (irr-A7-8) + 4 x (irr-A7-28) + 1 x (irr-A7-36) + 3 x (irr-A7-63) + 4 x (irr-A7-70)
vtx-A07-682-34-28-a	Δ = 682	bi.bi = 34	b0.bi = 28	2 x (irr-A7-8) + 9 x (irr-A7-28) + 1 x (irr-A7-36) + 2 x (irr-A7-56) + 3 x (irr-A7-63) + 2 x (irr-A7-70)
vtx-A07-682-34-28-b	Δ = 682	bi.bi = 34	b0.bi = 28	13 x (irr-A7-28) + 3 x (irr-A7-36) + 1 x (irr-A7-63) + 3 x (irr-A7-70)
vtx-A07-682-37-29	Δ = 682	bi.bi = 37	b0.bi = 29	6 x (irr-A7-8) + 3 x (irr-A7-28) + 4 x (irr-A7-36) + 6 x (irr-A7-56) + 1 x (irr-A7-63) + 1 x (irr-A7-70)
vtx-A07-682-49-33-a	Δ = 682	bi.bi = 49	b0.bi = 33	2 x (irr-A7-8) + 1 x (irr-A7-28) + 2 x (irr-A7-36) + 5 x (irr-A7-56) + 1 x (irr-A7-63) + 1 x (irr-A7-70) + 1 x (irr-A7-216)
vtx-A07-682-49-33-b	Δ = 682	bi.bi = 49	b0.bi = 33	1 x (irr-A7-8) + 1 x (irr-A7-28) + 2 x (irr-A7-36) + 6 x (irr-A7-56) + 1 x (irr-A7-63) + 1 x (irr-A7-70) + 1 x (irr-A7-168)
vtx-A07-682-69-37-a	Δ = 682	bi.bi = 69	b0.bi = 37	16 x (irr-A7-8) + 1 x (irr-A7-28) + 1 x (irr-A7-36) + 1 x (irr-A7-63) + 1 x (irr-A7-70) + 1 x (irr-A7-420)
vtx-A07-682-69-37-b	Δ = 682	bi.bi = 69	b0.bi = 37	16 x (irr-A7-8) + 1 x (irr-A7-36) + 1 x (irr-A7-63) + 2 x (irr-A7-70) + 1 x (irr-A7-378)
vtx-A07-682-70-38	Δ = 682	bi.bi = 70	b0.bi = 38	2 x (irr-A7-8) + 5 x (irr-A7-28) + 1 x (irr-A7-36) + 2 x (irr-A7-56) + 1 x (irr-A7-63) + 1 x (irr-A7-378)
vtx-A07-682-85-41	Δ = 682	bi.bi = 85	b0.bi = 41	2 x (irr-A7-8) + 4 x (irr-A7-28) + 1 x (irr-A7-36) + 2 x (irr-A7-56) + 1 x (irr-A7-63) + 1 x (irr-A7-70) + 1 x (irr-A7-336)
vtx-A07-683-19-21	Δ = 683	bi.bi = 19	b0.bi = 21	32 x (irr-A7-8) + 15 x (irr-A7-28) + 1 x (irr-A7-70)
vtx-A07-683-21-21	Δ = 683	bi.bi = 21	b0.bi = 21	52 x (irr-A7-8) + 1 x (irr-A7-36) + 4 x (irr-A7-56) + 1 x (irr-A7-70)
vtx-A07-683-26-24	Δ = 683	bi.bi = 26	b0.bi = 24	25 x (irr-A7-8) + 8 x (irr-A7-28) + 1 x (irr-A7-56) + 2 x (irr-A7-63) + 2 x (irr-A7-70)
vtx-A07-683-27-25-a	Δ = 683	bi.bi = 27	b0.bi = 25	11 x (irr-A7-8) + 13 x (irr-A7-28) + 3 x (irr-A7-56) + 2 x (irr-A7-63)
vtx-A07-683-27-25-b	Δ = 683	bi.bi = 27	b0.bi = 25	9 x (irr-A7-8) + 17 x (irr-A7-28) + 2 x (irr-A7-36) + 1 x (irr-A7-56) + 1 x (irr-A7-70)
vtx-A07-683-29-25	Δ = 683	bi.bi = 29	b0.bi = 25	29 x (irr-A7-8) + 2 x (irr-A7-28) + 3 x (irr-A7-36) + 5 x (irr-A7-56) + 1 x (irr-A7-70)
vtx-A07-683-33-27-a	Δ = 683	bi.bi = 33	b0.bi = 27	16 x (irr-A7-8) + 5 x (irr-A7-28) + 2 x (irr-A7-36) + 2 x (irr-A7-63) + 4 x (irr-A7-70)
vtx-A07-683-33-27-b	Δ = 683	bi.bi = 33	b0.bi = 27	18 x (irr-A7-8) + 1 x (irr-A7-28) + 2 x (irr-A7-56) + 4 x (irr-A7-63) + 3 x (irr-A7-70)
vtx-A07-683-34-28-a	Δ = 683	bi.bi = 34	b0.bi = 28	2 x (irr-A7-8) + 10 x (irr-A7-28) + 2 x (irr-A7-36) + 2 x (irr-A7-56) + 2 x (irr-A7-63) + 2 x (irr-A7-70)
vtx-A07-683-34-28-b	Δ = 683	bi.bi = 34	b0.bi = 28	4 x (irr-A7-8) + 6 x (irr-A7-28) + 4 x (irr-A7-56) + 4 x (irr-A7-63) + 1 x (irr-A7-70)
vtx-A07-683-34-28-c	Δ = 683	bi.bi = 34	b0.bi = 28	14 x (irr-A7-28) + 4 x (irr-A7-36) + 3 x (irr-A7-70)
vtx-A07-683-37-29-a	Δ = 683	bi.bi = 37	b0.bi = 29	8 x (irr-A7-8) + 3 x (irr-A7-36) + 8 x (irr-A7-56) + 2 x (irr-A7-63)
vtx-A07-683-37-29-b	Δ = 683	bi.bi = 37	b0.bi = 29	6 x (irr-A7-8) + 4 x (irr-A7-28) + 5 x (irr-A7-36) + 6 x (irr-A7-56) + 1 x (irr-A7-70)
vtx-A07-683-39-29-a	Δ = 683	bi.bi = 39	b0.bi = 29	5 x (irr-A7-8) + 15 x (irr-A7-28) + 1 x (irr-A7-70) + 1 x (irr-A7-216)
vtx-A07-683-39-29-b	Δ = 683	bi.bi = 39	b0.bi = 29	4 x (irr-A7-8) + 15 x (irr-A7-28) + 1 x (irr-A7-56) + 1 x (irr-A7-70) + 1 x (irr-A7-168)
vtx-A07-683-41-29-a	Δ = 683	bi.bi = 41	b0.bi = 29	25 x (irr-A7-8) + 1 x (irr-A7-36) + 4 x (irr-A7-56) + 1 x (irr-A7-70) + 1 x (irr-A7-216)
vtx-A07-683-41-29-b	Δ = 683	bi.bi = 41	b0.bi = 29	24 x (irr-A7-8) + 1 x (irr-A7-36) + 5 x (irr-A7-56) + 1 x (irr-A7-70) + 1 x (irr-A7-168)
vtx-A07-683-45-31	Δ = 683	bi.bi = 45	b0.bi = 31	11 x (irr-A7-8) + 3 x (irr-A7-28) + 2 x (irr-A7-63) + 4 x (irr-A7-70) + 1 x (irr-A7-168)
vtx-A07-683-49-33-a	Δ = 683	bi.bi = 49	b0.bi = 33	1 x (irr-A7-8) + 2 x (irr-A7-28) + 3 x (irr-A7-36) + 6 x (irr-A7-56) + 1 x (irr-A7-70) + 1 x (irr-A7-168)
vtx-A07-683-49-33-b	Δ = 683	bi.bi = 49	b0.bi = 33	2 x (irr-A7-8) + 2 x (irr-A7-28) + 3 x (irr-A7-36) + 5 x (irr-A7-56) + 1 x (irr-A7-70) + 1 x (irr-A7-216)
vtx-A07-683-56-34	Δ = 683	bi.bi = 56	b0.bi = 34	10 x (irr-A7-8) + 1 x (irr-A7-56) + 7 x (irr-A7-70) + 1 x (irr-A7-120)
vtx-A07-683-62-34	Δ = 683	bi.bi = 62	b0.bi = 34	25 x (irr-A7-8) + 4 x (irr-A7-28) + 1 x (irr-A7-56) + 1 x (irr-A7-378)
vtx-A07-683-69-37-a	Δ = 683	bi.bi = 69	b0.bi = 37	16 x (irr-A7-8) + 2 x (irr-A7-28) + 2 x (irr-A7-36) + 1 x (irr-A7-70) + 1 x (irr-A7-420)
vtx-A07-683-69-37-b	Δ = 683	bi.bi = 69	b0.bi = 37	16 x (irr-A7-8) + 1 x (irr-A7-28) + 2 x (irr-A7-36) + 2 x (irr-A7-70) + 1 x (irr-A7-378)
vtx-A07-683-70-38	Δ = 683	bi.bi = 70	b0.bi = 38	2 x (irr-A7-8) + 6 x (irr-A7-28) + 2 x (irr-A7-36) + 2 x (irr-A7-56) + 1 x (irr-A7-378)
vtx-A07-683-77-37	Δ = 683	bi.bi = 77	b0.bi = 37	25 x (irr-A7-8) + 3 x (irr-A7-28) + 1 x (irr-A7-56) + 1 x (irr-A7-70) + 1 x (irr-A7-336)
vtx-A07-683-81-41	Δ = 683	bi.bi = 81	b0.bi = 41	11 x (irr-A7-8) + 1 x (irr-A7-70) + 1 x (irr-A7-168) + 1 x (irr-A7-420)
vtx-A07-683-84-40	Δ = 683	bi.bi = 84	b0.bi = 40	16 x (irr-A7-8) + 2 x (irr-A7-36) + 3 x (irr-A7-70) + 1 x (irr-A7-336)
vtx-A07-683-85-41-a	Δ = 683	bi.bi = 85	b0.bi = 41	4 x (irr-A7-8) + 1 x (irr-A7-28) + 4 x (irr-A7-56) + 2 x (irr-A7-63) + 1 x (irr-A7-336)
vtx-A07-683-85-41-b	Δ = 683	bi.bi = 85	b0.bi = 41	2 x (irr-A7-8) + 5 x (irr-A7-28) + 2 x (irr-A7-36) + 2 x (irr-A7-56) + 1 x (irr-A7-70) + 1 x (irr-A7-336)
vtx-A07-684-26-24	Δ = 684	bi.bi = 26	b0.bi = 24	25 x (irr-A7-8) + 9 x (irr-A7-28) + 1 x (irr-A7-36) + 1 x (irr-A7-56) + 1 x (irr-A7-63) + 2 x (irr-A7-70)
vtx-A07-684-27-25	Δ = 684	bi.bi = 27	b0.bi = 25	11 x (irr-A7-8) + 14 x (irr-A7-28) + 1 x (irr-A7-36) + 3 x (irr-A7-56) + 1 x (irr-A7-63)
vtx-A07-684-33-27-a	Δ = 684	bi.bi = 33	b0.bi = 27	16 x (irr-A7-8) + 6 x (irr-A7-28) + 3 x (irr-A7-36) + 1 x (irr-A7-63) + 4 x (irr-A7-70)
vtx-A07-684-33-27-b	Δ = 684	bi.bi = 33	b0.bi = 27	18 x (irr-A7-8) + 2 x (irr-A7-28) + 1 x (irr-A7-36) + 2 x (irr-A7-56) + 3 x (irr-A7-63) + 3 x (irr-A7-70)
vtx-A07-684-34-28-a	Δ = 684	bi.bi = 34	b0.bi = 28	4 x (irr-A7-8) + 7 x (irr-A7-28) + 1 x (irr-A7-36) + 4 x (irr-A7-56) + 3 x (irr-A7-63) + 1 x (irr-A7-70)
vtx-A07-684-34-28-b	Δ = 684	bi.bi = 34	b0.bi = 28	2 x (irr-A7-8) + 11 x (irr-A7-28) + 3 x (irr-A7-36) + 2 x (irr-A7-56) + 1 x (irr-A7-63) + 2 x (irr-A7-70)
vtx-A07-684-37-29	Δ = 684	bi.bi = 37	b0.bi = 29	8 x (irr-A7-8) + 1 x (irr-A7-28) + 4 x (irr-A7-36) + 8 x (irr-A7-56) + 1 x (irr-A7-63)
vtx-A07-684-45-31	Δ = 684	bi.bi = 45	b0.bi = 31	11 x (irr-A7-8) + 4 x (irr-A7-28) + 1 x (irr-A7-36) + 1 x (irr-A7-63) + 4 x (irr-A7-70) + 1 x (irr-A7-168)
