clq-(3,0)-(1,0)-262-52b97ad4	[vtx-A03-83-1-3, vtx-A11-199-1-3, vtx-B03-156-4-6]	Δ = 262	Δ+28n = 262	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1, 2], [1, 1, 2], [2, 2, 4]]	b0.bi = [3, 3, 6]	(1) : 3 x (irr-A3-6)	(2) : 3 x (irr-A11-66)	(3) : 7 x (irr-B3-7)	(1,2) : 1 x (irr-A3-4, irr-A11-12)	(2,3) : 1 x (irr-A11-12, irr-B3-8)	(1,3) : 1 x (irr-A3-4, irr-B3-8)
clq-(3,0)-(1,0)-262-f2b31263	[vtx-A03-83-1-3, vtx-A05-199-4-6, vtx-G02-140-4-6]	Δ = 262	Δ+28n = 262	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 2, 2], [2, 4, 4], [2, 4, 4]]	b0.bi = [3, 6, 6]	(1) : 1 x (irr-A3-4) + 3 x (irr-A3-6)	(2) : 2 x (irr-A5-6) + 6 x (irr-A5-15)	(3) : 6 x (irr-G2-7)	(1,2) : 2 x (irr-A3-4, irr-A5-6)	(2,3) : 2 x (irr-A5-6, irr-G2-7)	(1,3) : 1 x (irr-A3-4, irr-G2-7)
clq-(3,0)-(1,0)-262-a83db523	[vtx-A03-83-1-3, vtx-A05-199-4-6, vtx-C04-156-1-3]	Δ = 262	Δ+28n = 262	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 2, 1], [2, 4, 2], [1, 2, 1]]	b0.bi = [3, 6, 3]	(1) : 3 x (irr-A3-6)	(2) : 6 x (irr-A5-15)	(3) : 5 x (irr-C4-8) + 1 x (irr-C4-48-h)	(1,2) : 2 x (irr-A3-4, irr-A5-6)	(2,3) : 2 x (irr-A5-6, irr-C4-8)	(1,3) : 1 x (irr-A3-4, irr-C4-8)
clq-(3,0)-(1,0)-262-2d8d58d6	[vtx-A03-83-1-3, vtx-A05-199-4-6, vtx-B03-156-4-6]	Δ = 262	Δ+28n = 262	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 2, 2], [2, 4, 4], [2, 4, 4]]	b0.bi = [3, 6, 6]	(1) : 3 x (irr-A3-6)	(2) : 6 x (irr-A5-15)	(3) : 7 x (irr-B3-7)	(1,2) : 2 x (irr-A3-4, irr-A5-6)	(2,3) : 2 x (irr-A5-6, irr-B3-8)	(1,3) : 1 x (irr-A3-4, irr-B3-8)
clq-(3,0)-(1,0)-262-5a135e55	[vtx-A03-83-1-3, vtx-A03-199-9-9, vtx-G02-140-4-6]	Δ = 262	Δ+28n = 262	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 3, 2], [3, 9, 6], [2, 6, 4]]	b0.bi = [3, 9, 6]	(1) : 1 x (irr-A3-4) + 3 x (irr-A3-6)	(2) : 3 x (irr-A3-4) + 10 x (irr-A3-6) + 1 x (irr-A3-10)	(3) : 6 x (irr-G2-7)	(1,2) : 3 x (irr-A3-4, irr-A3-4)	(2,3) : 3 x (irr-A3-4, irr-G2-7)	(1,3) : 1 x (irr-A3-4, irr-G2-7)
clq-(3,0)-(1,0)-262-7ba0a8d7	[vtx-A03-83-1-3, vtx-A03-199-9-9, vtx-C04-156-1-3]	Δ = 262	Δ+28n = 262	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 3, 1], [3, 9, 3], [1, 3, 1]]	b0.bi = [3, 9, 3]	(1) : 3 x (irr-A3-6)	(2) : 10 x (irr-A3-6) + 1 x (irr-A3-10)	(3) : 5 x (irr-C4-8) + 1 x (irr-C4-48-h)	(1,2) : 3 x (irr-A3-4, irr-A3-4)	(2,3) : 3 x (irr-A3-4, irr-C4-8)	(1,3) : 1 x (irr-A3-4, irr-C4-8)
clq-(3,0)-(1,0)-262-fa69473b	[vtx-A03-83-1-3, vtx-A03-199-9-9, vtx-B03-156-4-6]	Δ = 262	Δ+28n = 262	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 3, 2], [3, 9, 6], [2, 6, 4]]	b0.bi = [3, 9, 6]	(1) : 3 x (irr-A3-6)	(2) : 10 x (irr-A3-6) + 1 x (irr-A3-10)	(3) : 7 x (irr-B3-7)	(1,2) : 3 x (irr-A3-4, irr-A3-4)	(2,3) : 3 x (irr-A3-4, irr-B3-8)	(1,3) : 1 x (irr-A3-4, irr-B3-8)
clq-(3,0)-(1,0)-262-cf265380	[vtx-A03-83-1-3, vtx-A05-200-4-6, vtx-C02-143-4-6]	Δ = 262	Δ+28n = 262	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 2, 2], [2, 4, 4], [2, 4, 4]]	b0.bi = [3, 6, 6]	(1) : 3 x (irr-A3-4) + 3 x (irr-A3-6)	(2) : 1 x (irr-A5-6) + 1 x (irr-A5-20-h) + 5 x (irr-A5-15)	(3) : 8 x (irr-C2-4) + 1 x (irr-C2-5)	(1,2) : 2 x (irr-A3-4, irr-A5-6)	(2,3) : 4 x (irr-A5-6, irr-C2-4)	(1,3) : 1 x (irr-A3-4, irr-C2-5)
clq-(3,0)-(1,0)-262-393f3753	[vtx-A03-83-1-3, vtx-A05-204-4-6, vtx-C03-119-1-3]	Δ = 262	Δ+28n = 262	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 2, 1], [2, 4, 2], [1, 2, 1]]	b0.bi = [3, 6, 3]	(1) : 2 x (irr-A3-4) + 3 x (irr-A3-6)	(2) : 9 x (irr-A5-6) + 5 x (irr-A5-20-h) + 1 x (irr-A5-15)	(3) : 5 x (irr-C3-6) + 1 x (irr-C3-14b)	(1,2) : 2 x (irr-A3-4, irr-A5-6)	(2,3) : 2 x (irr-A5-6, irr-C3-6)	(1,3) : 1 x (irr-A3-4, irr-C3-6)
clq-(3,0)-(1,0)-262-3a10eb0d	[vtx-A03-83-1-3, vtx-A05-205-4-6, vtx-A06-134-1-3]	Δ = 262	Δ+28n = 262	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 2, 1], [2, 4, 2], [1, 2, 1]]	b0.bi = [3, 6, 3]	(1) : 1 x (irr-A3-4) + 3 x (irr-A3-6)	(2) : 8 x (irr-A5-6) + 6 x (irr-A5-20-h)	(3) : 1 x (irr-A6-7) + 3 x (irr-A6-21)	(1,2) : 2 x (irr-A3-4, irr-A5-6)	(2,3) : 2 x (irr-A5-6, irr-A6-7)	(1,3) : 1 x (irr-A3-4, irr-A6-7)
clq-(3,0)-(1,0)-262-73664891	[vtx-A03-83-1-3, vtx-C02-218-16-12, vtx-C03-115-1-3]	Δ = 262	Δ+28n = 262	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 4, 1], [4, 16, 4], [1, 4, 1]]	b0.bi = [3, 12, 3]	(1) : 1 x (irr-A3-4) + 3 x (irr-A3-6)	(2) : 12 x (irr-C2-4) + 4 x (irr-C2-5) + 3 x (irr-C2-10)	(3) : 1 x (irr-C3-6) + 2 x (irr-C3-14a)	(1,2) : 2 x (irr-A3-4, irr-C2-4) + 1 x (irr-A3-4, irr-C2-5)	(2,3) : 2 x (irr-C2-4, irr-C3-6) + 1 x (irr-C2-5, irr-C3-6)	(1,3) : 1 x (irr-A3-4, irr-C3-6)
clq-(3,0)-(1,0)-262-db2146e2	[vtx-A03-83-1-3, vtx-B06-219-4-6, vtx-C02-80-1-3]	Δ = 262	Δ+28n = 262	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 2, 1], [2, 4, 2], [1, 2, 1]]	b0.bi = [3, 6, 3]	(1) : 3 x (irr-A3-4) + 3 x (irr-A3-6)	(2) : 5 x (irr-B6-13) + 4 x (irr-B6-64-h)	(3) : 3 x (irr-C2-4) + 2 x (irr-C2-5)	(1,2) : 1 x (irr-A3-4, irr-B6-13)	(2,3) : 1 x (irr-B6-13, irr-C2-4)	(1,3) : 1 x (irr-A3-4, irr-C2-4)
clq-(3,0)-(1,0)-262-a3e7eb1d	[vtx-A03-83-1-3, vtx-A03-232-16-12, vtx-C02-143-4-6]	Δ = 262	Δ+28n = 262	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 4, 2], [4, 16, 8], [2, 8, 4]]	b0.bi = [3, 12, 6]	(1) : 3 x (irr-A3-6)	(2) : 3 x (irr-A3-4) + 6 x (irr-A3-6) + 2 x (irr-A3-10) + 1 x (irr-A3-15)	(3) : 1 x (irr-C2-5)	(1,2) : 2 x (irr-A3-4, irr-A3-6)	(2,3) : 6 x (irr-A3-4, irr-C2-4) + 1 x (irr-A3-4, irr-C2-5)	(1,3) : 2 x (irr-A3-4, irr-C2-4)
clq-(3,0)-(1,0)-262-a667d84c	[vtx-A03-83-1-3, vtx-A03-232-16-12, vtx-C02-143-4-6]	Δ = 262	Δ+28n = 262	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 4, 2], [4, 16, 8], [2, 8, 4]]	b0.bi = [3, 12, 6]	(1) : 3 x (irr-A3-4) + 3 x (irr-A3-6)	(2) : 6 x (irr-A3-6) + 2 x (irr-A3-10) + 1 x (irr-A3-15)	(3) : 1 x (irr-C2-5)	(1,2) : 2 x (irr-A3-4, irr-A3-6)	(2,3) : 8 x (irr-A3-4, irr-C2-4)	(1,3) : 1 x (irr-A3-4, irr-C2-5)
clq-(3,0)-(1,0)-262-b7014f27	[vtx-A03-83-1-3, vtx-A03-232-16-12, vtx-C02-143-4-6]	Δ = 262	Δ+28n = 262	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 4, 2], [4, 16, 8], [2, 8, 4]]	b0.bi = [3, 12, 6]	(1) : 1 x (irr-A3-4) + 3 x (irr-A3-6)	(2) : 6 x (irr-A3-6) + 2 x (irr-A3-10) + 1 x (irr-A3-15)	(3) : 2 x (irr-C2-4) + 1 x (irr-C2-5)	(1,2) : 2 x (irr-A3-4, irr-A3-4) + 1 x (irr-A3-4, irr-A3-6)	(2,3) : 6 x (irr-A3-4, irr-C2-4) + 1 x (irr-A3-6, irr-C2-4)	(1,3) : 1 x (irr-A3-4, irr-C2-5)
clq-(3,0)-(1,0)-262-7842f880	[vtx-A03-83-1-3, vtx-C02-232-16-12, vtx-C03-119-1-3]	Δ = 262	Δ+28n = 262	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 4, 1], [4, 16, 4], [1, 4, 1]]	b0.bi = [3, 12, 3]	(1) : 1 x (irr-A3-4) + 3 x (irr-A3-6)	(2) : 12 x (irr-C2-4) + 4 x (irr-C2-5) + 2 x (irr-C2-16-h) + 1 x (irr-C2-10)	(3) : 1 x (irr-C3-6) + 1 x (irr-C3-14b)	(1,2) : 2 x (irr-A3-4, irr-C2-4) + 1 x (irr-A3-4, irr-C2-5)	(2,3) : 4 x (irr-C2-4, irr-C3-6)	(1,3) : 1 x (irr-A3-4, irr-C3-6)
clq-(3,0)-(1,0)-262-adc97a7d	[vtx-A03-83-1-3, vtx-B03-240-16-12, vtx-C02-143-4-6]	Δ = 262	Δ+28n = 262	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 4, 2], [4, 16, 8], [2, 8, 4]]	b0.bi = [3, 12, 6]	(1) : 1 x (irr-A3-4) + 3 x (irr-A3-6)	(2) : 2 x (irr-B3-7) + 3 x (irr-B3-21)	(3) : 1 x (irr-C2-5)	(1,2) : 2 x (irr-A3-4, irr-B3-7)	(2,3) : 4 x (irr-B3-8, irr-C2-4)	(1,3) : 1 x (irr-A3-4, irr-C2-5)
clq-(3,0)-(1,0)-262-057b45da	[vtx-A03-83-1-3, vtx-B03-240-16-12, vtx-C02-143-4-6]	Δ = 262	Δ+28n = 262	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 4, 2], [4, 16, 8], [2, 8, 4]]	b0.bi = [3, 12, 6]	(1) : 3 x (irr-A3-6)	(2) : 2 x (irr-B3-7) + 3 x (irr-B3-21)	(3) : 1 x (irr-C2-4) + 1 x (irr-C2-5)	(1,2) : 1 x (irr-A3-4, irr-B3-7) + 1 x (irr-A3-4, irr-B3-8)	(2,3) : 1 x (irr-B3-7, irr-C2-4) + 3 x (irr-B3-8, irr-C2-4)	(1,3) : 1 x (irr-A3-4, irr-C2-5)
clq-(3,0)-(1,0)-262-4aaf30d4	[vtx-B04-98-1-3, vtx-C02-143-4-6, vtx-C02-225-16-12]	Δ = 262	Δ+28n = 262	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 2, 4], [2, 4, 8], [4, 8, 16]]	b0.bi = [3, 6, 12]	(1) : 2 x (irr-B4-9) + 1 x (irr-B4-16)	(2) : 2 x (irr-C2-4) + 1 x (irr-C2-5)	(3) : 1 x (irr-C2-4) + 7 x (irr-C2-5) + 1 x (irr-C2-16-h) + 2 x (irr-C2-10)	(1,2) : 1 x (irr-B4-9, irr-C2-4)	(2,3) : 4 x (irr-C2-4, irr-C2-4) + 1 x (irr-C2-5, irr-C2-4) + 1 x (irr-C2-4, irr-C2-5)	(1,3) : 1 x (irr-B4-16, irr-C2-4)
clq-(3,0)-(1,0)-262-2056da20	[vtx-A04-101-1-3, vtx-C02-80-1-3, vtx-C02-218-16-12]	Δ = 262	Δ+28n = 262	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1, 4], [1, 1, 4], [4, 4, 16]]	b0.bi = [3, 3, 12]	(1) : 2 x (irr-A4-5) + 3 x (irr-A4-10)	(2) : 2 x (irr-C2-4) + 2 x (irr-C2-5)	(3) : 14 x (irr-C2-4) + 5 x (irr-C2-5) + 3 x (irr-C2-10)	(1,2) : 1 x (irr-A4-5, irr-C2-4)	(2,3) : 2 x (irr-C2-4, irr-C2-4) + 1 x (irr-C2-4, irr-C2-5)	(1,3) : 2 x (irr-A4-5, irr-C2-4) + 1 x (irr-A4-5, irr-C2-5)
clq-(3,0)-(1,0)-262-465a9a02	[vtx-A04-101-1-3, vtx-A04-101-1-3, vtx-A05-205-4-6]	Δ = 262	Δ+28n = 262	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1, 2], [1, 1, 2], [2, 2, 4]]	b0.bi = [3, 3, 6]	(1) : 2 x (irr-A4-5) + 3 x (irr-A4-10)	(2) : 2 x (irr-A4-5) + 3 x (irr-A4-10)	(3) : 10 x (irr-A5-6) + 6 x (irr-A5-20-h)	(1,2) : 1 x (irr-A4-5, irr-A4-5)	(2,3) : 2 x (irr-A4-5, irr-A5-6)	(1,3) : 2 x (irr-A4-5, irr-A5-6)
clq-(3,0)-(1,0)-262-c3c41921	[vtx-A04-101-1-3, vtx-A04-101-1-3, vtx-A06-225-4-6]	Δ = 262	Δ+28n = 262	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1, 2], [1, 1, 2], [2, 2, 4]]	b0.bi = [3, 3, 6]	(1) : 3 x (irr-A4-10)	(2) : 3 x (irr-A4-10)	(3) : 5 x (irr-A6-7) + 3 x (irr-A6-21) + 1 x (irr-A6-35)	(1,2) : 1 x (irr-A4-5, irr-A4-5)	(2,3) : 2 x (irr-A4-5, irr-A6-7)	(1,3) : 2 x (irr-A4-5, irr-A6-7)
clq-(3,0)-(1,0)-262-eb6c4fa1	[vtx-A04-101-1-3, vtx-C03-115-1-3, vtx-D04-164-4-6]	Δ = 262	Δ+28n = 262	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1, 2], [1, 1, 2], [2, 2, 4]]	b0.bi = [3, 3, 6]	(1) : 5 x (irr-A4-5) + 3 x (irr-A4-10)	(2) : 5 x (irr-C3-6) + 2 x (irr-C3-14a)	(3) : 2 x (irr-D4-8a) + 11 x (irr-D4-8b)	(1,2) : 1 x (irr-A4-5, irr-C3-6)	(2,3) : 1 x (irr-C3-6, irr-D4-8a)	(1,3) : 1 x (irr-A4-5, irr-D4-8b)
clq-(3,0)-(1,0)-262-abf4a28d	[vtx-A04-101-1-3, vtx-C03-115-1-3, vtx-D04-164-4-6]	Δ = 262	Δ+28n = 262	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1, 2], [1, 1, 2], [2, 2, 4]]	b0.bi = [3, 3, 6]	(1) : 5 x (irr-A4-5) + 3 x (irr-A4-10)	(2) : 5 x (irr-C3-6) + 2 x (irr-C3-14a)	(3) : 8 x (irr-D4-8a) + 5 x (irr-D4-8b)	(1,2) : 1 x (irr-A4-5, irr-C3-6)	(2,3) : 1 x (irr-C3-6, irr-D4-8b)	(1,3) : 1 x (irr-A4-5, irr-D4-8b)
clq-(3,0)-(1,0)-262-3a6f5687	[vtx-A04-101-1-3, vtx-C03-115-1-3, vtx-D04-164-4-6]	Δ = 262	Δ+28n = 262	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1, 2], [1, 1, 2], [2, 2, 4]]	b0.bi = [3, 3, 6]	(1) : 5 x (irr-A4-5) + 3 x (irr-A4-10)	(2) : 5 x (irr-C3-6) + 2 x (irr-C3-14a)	(3) : 3 x (irr-D4-8a) + 10 x (irr-D4-8b)	(1,2) : 1 x (irr-A4-5, irr-C3-6)	(2,3) : 1 x (irr-C3-6, irr-D4-8b)	(1,3) : 1 x (irr-A4-5, irr-D4-8a)
clq-(3,0)-(1,0)-262-46907184	[vtx-A04-101-1-3, vtx-A05-118-1-3, vtx-B03-156-4-6]	Δ = 262	Δ+28n = 262	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1, 2], [1, 1, 2], [2, 2, 4]]	b0.bi = [3, 3, 6]	(1) : 6 x (irr-A4-5) + 3 x (irr-A4-10)	(2) : 5 x (irr-A5-6) + 3 x (irr-A5-15)	(3) : 2 x (irr-B3-7) + 10 x (irr-B3-8)	(1,2) : 1 x (irr-A4-5, irr-A5-6)	(2,3) : 1 x (irr-A5-6, irr-B3-8)	(1,3) : 1 x (irr-A4-5, irr-B3-7)
clq-(3,0)-(1,0)-262-dc71f70f	[vtx-A04-101-1-3, vtx-A05-118-1-3, vtx-B05-194-4-6]	Δ = 262	Δ+28n = 262	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1, 2], [1, 1, 2], [2, 2, 4]]	b0.bi = [3, 3, 6]	(1) : 2 x (irr-A4-5) + 3 x (irr-A4-10)	(2) : 2 x (irr-A5-6) + 3 x (irr-A5-15)	(3) : 8 x (irr-B5-32-h)	(1,2) : 1 x (irr-A4-5, irr-A5-6)	(2,3) : 1 x (irr-A5-6, irr-B5-11)	(1,3) : 1 x (irr-A4-5, irr-B5-11)
clq-(3,0)-(1,0)-262-d7a13abb	[vtx-A04-101-1-3, vtx-A05-118-1-3, vtx-A05-205-4-6]	Δ = 262	Δ+28n = 262	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1, 2], [1, 1, 2], [2, 2, 4]]	b0.bi = [3, 3, 6]	(1) : 1 x (irr-A4-5) + 3 x (irr-A4-10)	(2) : 1 x (irr-A5-6) + 3 x (irr-A5-15)	(3) : 8 x (irr-A5-6) + 6 x (irr-A5-20-h)	(1,2) : 1 x (irr-A4-5, irr-A5-6)	(2,3) : 2 x (irr-A5-6, irr-A5-6)	(1,3) : 2 x (irr-A4-5, irr-A5-6)
clq-(3,0)-(1,0)-262-a76353cb	[vtx-A04-101-1-3, vtx-A05-119-1-3, vtx-C02-189-9-9]	Δ = 262	Δ+28n = 262	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1, 3], [1, 1, 3], [3, 3, 9]]	b0.bi = [3, 3, 9]	(1) : 4 x (irr-A4-5) + 3 x (irr-A4-10)	(2) : 2 x (irr-A5-6) + 1 x (irr-A5-20-h) + 2 x (irr-A5-15)	(3) : 13 x (irr-C2-4) + 4 x (irr-C2-5) + 1 x (irr-C2-10)	(1,2) : 1 x (irr-A4-5, irr-A5-6)	(2,3) : 3 x (irr-A5-6, irr-C2-4)	(1,3) : 1 x (irr-A4-5, irr-C2-4) + 1 x (irr-A4-5, irr-C2-5)
clq-(3,0)-(1,0)-262-f58e0bda	[vtx-A04-101-1-3, vtx-A05-119-1-3, vtx-A05-204-4-6]	Δ = 262	Δ+28n = 262	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1, 2], [1, 1, 2], [2, 2, 4]]	b0.bi = [3, 3, 6]	(1) : 1 x (irr-A4-5) + 3 x (irr-A4-10)	(2) : 2 x (irr-A5-6) + 1 x (irr-A5-20-h) + 2 x (irr-A5-15)	(3) : 7 x (irr-A5-6) + 5 x (irr-A5-20-h) + 1 x (irr-A5-15)	(1,2) : 1 x (irr-A4-5, irr-A5-6)	(2,3) : 2 x (irr-A5-6, irr-A5-6)	(1,3) : 2 x (irr-A4-5, irr-A5-6)
clq-(3,0)-(1,0)-262-f94f5daa	[vtx-A04-101-1-3, vtx-A05-120-1-3, vtx-A05-203-4-6]	Δ = 262	Δ+28n = 262	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1, 2], [1, 1, 2], [2, 2, 4]]	b0.bi = [3, 3, 6]	(1) : 1 x (irr-A4-5) + 3 x (irr-A4-10)	(2) : 3 x (irr-A5-6) + 2 x (irr-A5-20-h) + 1 x (irr-A5-15)	(3) : 6 x (irr-A5-6) + 4 x (irr-A5-20-h) + 2 x (irr-A5-15)	(1,2) : 1 x (irr-A4-5, irr-A5-6)	(2,3) : 2 x (irr-A5-6, irr-A5-6)	(1,3) : 2 x (irr-A4-5, irr-A5-6)
clq-(3,0)-(1,0)-262-907f501b	[vtx-A04-101-1-3, vtx-A05-121-1-3, vtx-C02-143-4-6]	Δ = 262	Δ+28n = 262	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1, 2], [1, 1, 2], [2, 2, 4]]	b0.bi = [3, 3, 6]	(1) : 8 x (irr-A4-5) + 3 x (irr-A4-10)	(2) : 8 x (irr-A5-6) + 3 x (irr-A5-20-h)	(3) : 20 x (irr-C2-4)	(1,2) : 1 x (irr-A4-5, irr-A5-6)	(2,3) : 2 x (irr-A5-6, irr-C2-4)	(1,3) : 1 x (irr-A4-5, irr-C2-5)
clq-(3,0)-(1,0)-262-aedaa2a4	[vtx-A04-101-1-3, vtx-A05-121-1-3, vtx-A05-202-4-6]	Δ = 262	Δ+28n = 262	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1, 2], [1, 1, 2], [2, 2, 4]]	b0.bi = [3, 3, 6]	(1) : 1 x (irr-A4-5) + 3 x (irr-A4-10)	(2) : 4 x (irr-A5-6) + 3 x (irr-A5-20-h)	(3) : 5 x (irr-A5-6) + 3 x (irr-A5-20-h) + 3 x (irr-A5-15)	(1,2) : 1 x (irr-A4-5, irr-A5-6)	(2,3) : 2 x (irr-A5-6, irr-A5-6)	(1,3) : 2 x (irr-A4-5, irr-A5-6)
clq-(3,0)-(1,0)-262-5b01f69b	[vtx-A04-101-1-3, vtx-A06-134-1-3, vtx-C02-143-4-6]	Δ = 262	Δ+28n = 262	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1, 2], [1, 1, 2], [2, 2, 4]]	b0.bi = [3, 3, 6]	(1) : 7 x (irr-A4-5) + 3 x (irr-A4-10)	(2) : 4 x (irr-A6-7) + 3 x (irr-A6-21)	(3) : 18 x (irr-C2-4)	(1,2) : 1 x (irr-A4-5, irr-A6-7)	(2,3) : 2 x (irr-A6-7, irr-C2-4)	(1,3) : 1 x (irr-A4-5, irr-C2-5)
clq-(3,0)-(1,0)-262-78bb5391	[vtx-A04-101-1-3, vtx-A06-134-1-3, vtx-D06-206-4-6]	Δ = 262	Δ+28n = 262	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1, 2], [1, 1, 2], [2, 2, 4]]	b0.bi = [3, 3, 6]	(1) : 3 x (irr-A4-10)	(2) : 3 x (irr-A6-21)	(3) : 8 x (irr-D6-32-h)	(1,2) : 1 x (irr-A4-5, irr-A6-7)	(2,3) : 1 x (irr-A6-7, irr-D6-12)	(1,3) : 1 x (irr-A4-5, irr-D6-12)
clq-(3,0)-(1,0)-262-a89b0263	[vtx-A04-101-1-3, vtx-G02-140-4-6, vtx-G02-140-4-6]	Δ = 262	Δ+28n = 262	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 2, 2], [2, 4, 4], [2, 4, 4]]	b0.bi = [3, 6, 6]	(1) : 5 x (irr-A4-5) + 3 x (irr-A4-10)	(2) : 10 x (irr-G2-7)	(3) : 10 x (irr-G2-7)	(1,2) : 1 x (irr-A4-5, irr-G2-7)	(2,3) : 1 x (irr-G2-7, irr-G2-7)	(1,3) : 1 x (irr-A4-5, irr-G2-7)
clq-(3,0)-(1,0)-262-28e2c090	[vtx-A04-101-1-3, vtx-A06-141-1-3, vtx-A08-163-1-3]	Δ = 262	Δ+28n = 262	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1, 1], [1, 1, 1], [1, 1, 1]]	b0.bi = [3, 3, 3]	(1) : 3 x (irr-A4-5) + 3 x (irr-A4-10)	(2) : 8 x (irr-A6-7) + 1 x (irr-A6-35)	(3) : 3 x (irr-A8-9) + 3 x (irr-A8-36)	(1,2) : 1 x (irr-A4-5, irr-A6-7)	(2,3) : 1 x (irr-A6-7, irr-A8-9)	(1,3) : 1 x (irr-A4-5, irr-A8-9)
clq-(3,0)-(1,0)-262-c46a47eb	[vtx-A04-101-1-3, vtx-A06-141-1-3, vtx-A11-199-1-3]	Δ = 262	Δ+28n = 262	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1, 1], [1, 1, 1], [1, 1, 1]]	b0.bi = [3, 3, 3]	(1) : 3 x (irr-A4-10)	(2) : 5 x (irr-A6-7) + 1 x (irr-A6-35)	(3) : 3 x (irr-A11-66)	(1,2) : 1 x (irr-A4-5, irr-A6-7)	(2,3) : 1 x (irr-A6-7, irr-A11-12)	(1,3) : 1 x (irr-A4-5, irr-A11-12)
clq-(3,0)-(1,0)-262-35e49dbc	[vtx-A04-101-1-3, vtx-C02-143-4-6, vtx-C05-173-1-3]	Δ = 262	Δ+28n = 262	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 2, 1], [2, 4, 2], [1, 2, 1]]	b0.bi = [3, 6, 3]	(1) : 4 x (irr-A4-5) + 3 x (irr-A4-10)	(2) : 12 x (irr-C2-4)	(3) : 1 x (irr-C5-10) + 2 x (irr-C5-44)	(1,2) : 1 x (irr-A4-5, irr-C2-5)	(2,3) : 2 x (irr-C2-4, irr-C5-10)	(1,3) : 1 x (irr-A4-5, irr-C5-10)
clq-(3,0)-(1,0)-262-3227ce59	[vtx-A04-101-1-3, vtx-A07-149-1-3, vtx-C04-156-1-3]	Δ = 262	Δ+28n = 262	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1, 1], [1, 1, 1], [1, 1, 1]]	b0.bi = [3, 3, 3]	(1) : 3 x (irr-A4-5) + 3 x (irr-A4-10)	(2) : 3 x (irr-A7-8) + 3 x (irr-A7-28)	(3) : 8 x (irr-C4-8) + 1 x (irr-C4-48-h)	(1,2) : 1 x (irr-A4-5, irr-A7-8)	(2,3) : 1 x (irr-A7-8, irr-C4-8)	(1,3) : 1 x (irr-A4-5, irr-C4-8)
clq-(3,0)-(1,0)-262-9a509ae2	[vtx-A04-101-1-3, vtx-A07-149-1-3, vtx-B03-156-4-6]	Δ = 262	Δ+28n = 262	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1, 2], [1, 1, 2], [2, 2, 4]]	b0.bi = [3, 3, 6]	(1) : 3 x (irr-A4-5) + 3 x (irr-A4-10)	(2) : 3 x (irr-A7-8) + 3 x (irr-A7-28)	(3) : 7 x (irr-B3-7) + 3 x (irr-B3-8)	(1,2) : 1 x (irr-A4-5, irr-A7-8)	(2,3) : 1 x (irr-A7-8, irr-B3-8)	(1,3) : 1 x (irr-A4-5, irr-B3-8)
