clq-(5,0)-(1,0)-255-dca29502	[vtx-A03-83-1-3, vtx-A04-101-1-3, vtx-A04-101-1-3, vtx-A05-119-1-3, vtx-C02-80-1-3]	Δ = 255	Δ+28n = 255	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]	b0.bi = [3, 3, 3, 3, 3]	(1) : 3 x (irr-A3-6)	(2) : 3 x (irr-A4-10)	(3) : 3 x (irr-A4-10)	(4) : 1 x (irr-A5-6) + 1 x (irr-A5-20-h) + 2 x (irr-A5-15)	(5) : 2 x (irr-C2-5)	(1,2) : 1 x (irr-A3-4, irr-A4-5)	(2,3) : 1 x (irr-A4-5, irr-A4-5)	(3,4) : 1 x (irr-A4-5, irr-A5-6)	(4,5) : 1 x (irr-A5-6, irr-C2-4)	(1,3) : 1 x (irr-A3-4, irr-A4-5)	(2,4) : 1 x (irr-A4-5, irr-A5-6)	(3,5) : 1 x (irr-A4-5, irr-C2-4)	(1,4) : 1 x (irr-A3-4, irr-A5-6)	(2,5) : 1 x (irr-A4-5, irr-C2-4)	(1,5) : 1 x (irr-A3-4, irr-C2-4)
clq-(5,0)-(1,0)-255-2ae3768b	[vtx-A03-83-1-3, vtx-A04-101-1-3, vtx-A05-121-1-3, vtx-C02-80-1-3, vtx-C02-80-1-3]	Δ = 255	Δ+28n = 255	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]	b0.bi = [3, 3, 3, 3, 3]	(1) : 1 x (irr-A3-4) + 3 x (irr-A3-6)	(2) : 1 x (irr-A4-5) + 3 x (irr-A4-10)	(3) : 4 x (irr-A5-6) + 3 x (irr-A5-20-h)	(4) : 1 x (irr-C2-4) + 2 x (irr-C2-5)	(5) : 1 x (irr-C2-4) + 2 x (irr-C2-5)	(1,2) : 1 x (irr-A3-4, irr-A4-5)	(2,3) : 1 x (irr-A4-5, irr-A5-6)	(3,4) : 1 x (irr-A5-6, irr-C2-4)	(4,5) : 1 x (irr-C2-4, irr-C2-4)	(1,3) : 1 x (irr-A3-4, irr-A5-6)	(2,4) : 1 x (irr-A4-5, irr-C2-4)	(3,5) : 1 x (irr-A5-6, irr-C2-4)	(1,4) : 1 x (irr-A3-4, irr-C2-4)	(2,5) : 1 x (irr-A4-5, irr-C2-4)	(1,5) : 1 x (irr-A3-4, irr-C2-4)
clq-(5,0)-(1,0)-255-c911b867	[vtx-A03-83-1-3, vtx-A05-119-1-3, vtx-A05-121-1-3, vtx-C02-80-1-3, vtx-C02-80-1-3]	Δ = 255	Δ+28n = 255	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]	b0.bi = [3, 3, 3, 3, 3]	(1) : 3 x (irr-A3-6)	(2) : 1 x (irr-A5-6) + 1 x (irr-A5-20-h) + 2 x (irr-A5-15)	(3) : 3 x (irr-A5-6) + 3 x (irr-A5-20-h)	(4) : 2 x (irr-C2-5)	(5) : 2 x (irr-C2-5)	(1,2) : 1 x (irr-A3-4, irr-A5-6)	(2,3) : 1 x (irr-A5-6, irr-A5-6)	(3,4) : 1 x (irr-A5-6, irr-C2-4)	(4,5) : 1 x (irr-C2-4, irr-C2-4)	(1,3) : 1 x (irr-A3-4, irr-A5-6)	(2,4) : 1 x (irr-A5-6, irr-C2-4)	(3,5) : 1 x (irr-A5-6, irr-C2-4)	(1,4) : 1 x (irr-A3-4, irr-C2-4)	(2,5) : 1 x (irr-A5-6, irr-C2-4)	(1,5) : 1 x (irr-A3-4, irr-C2-4)
clq-(5,0)-(1,0)-255-b40ae460	[vtx-A03-83-1-3, vtx-A05-120-1-3, vtx-A05-120-1-3, vtx-C02-80-1-3, vtx-C02-80-1-3]	Δ = 255	Δ+28n = 255	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]	b0.bi = [3, 3, 3, 3, 3]	(1) : 3 x (irr-A3-6)	(2) : 2 x (irr-A5-6) + 2 x (irr-A5-20-h) + 1 x (irr-A5-15)	(3) : 2 x (irr-A5-6) + 2 x (irr-A5-20-h) + 1 x (irr-A5-15)	(4) : 2 x (irr-C2-5)	(5) : 2 x (irr-C2-5)	(1,2) : 1 x (irr-A3-4, irr-A5-6)	(2,3) : 1 x (irr-A5-6, irr-A5-6)	(3,4) : 1 x (irr-A5-6, irr-C2-4)	(4,5) : 1 x (irr-C2-4, irr-C2-4)	(1,3) : 1 x (irr-A3-4, irr-A5-6)	(2,4) : 1 x (irr-A5-6, irr-C2-4)	(3,5) : 1 x (irr-A5-6, irr-C2-4)	(1,4) : 1 x (irr-A3-4, irr-C2-4)	(2,5) : 1 x (irr-A5-6, irr-C2-4)	(1,5) : 1 x (irr-A3-4, irr-C2-4)
clq-(5,0)-(1,0)-255-75836c91	[vtx-A03-83-1-3, vtx-A05-121-1-3, vtx-C02-80-1-3, vtx-C02-80-1-3, vtx-C03-119-1-3]	Δ = 255	Δ+28n = 255	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]	b0.bi = [3, 3, 3, 3, 3]	(1) : 3 x (irr-A3-6)	(2) : 3 x (irr-A5-6) + 3 x (irr-A5-20-h)	(3) : 2 x (irr-C2-5)	(4) : 2 x (irr-C2-5)	(5) : 3 x (irr-C3-6) + 1 x (irr-C3-14b)	(1,2) : 1 x (irr-A3-4, irr-A5-6)	(2,3) : 1 x (irr-A5-6, irr-C2-4)	(3,4) : 1 x (irr-C2-4, irr-C2-4)	(4,5) : 1 x (irr-C2-4, irr-C3-6)	(1,3) : 1 x (irr-A3-4, irr-C2-4)	(2,4) : 1 x (irr-A5-6, irr-C2-4)	(3,5) : 1 x (irr-C2-4, irr-C3-6)	(1,4) : 1 x (irr-A3-4, irr-C2-4)	(2,5) : 1 x (irr-A5-6, irr-C3-6)	(1,5) : 1 x (irr-A3-4, irr-C3-6)
clq-(5,0)-(1,0)-255-81418932	[vtx-A03-83-1-3, vtx-B03-156-4-6, vtx-C02-80-1-3, vtx-C02-80-1-3, vtx-C02-80-1-3]	Δ = 255	Δ+28n = 255	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 2, 1, 1, 1], [2, 4, 2, 2, 2], [1, 2, 1, 1, 1], [1, 2, 1, 1, 1], [1, 2, 1, 1, 1]]	b0.bi = [3, 6, 3, 3, 3]	(1) : 3 x (irr-A3-6)	(2) : 7 x (irr-B3-7)	(3) : 2 x (irr-C2-5)	(4) : 2 x (irr-C2-5)	(5) : 2 x (irr-C2-5)	(1,2) : 1 x (irr-A3-4, irr-B3-8)	(2,3) : 1 x (irr-B3-8, irr-C2-4)	(3,4) : 1 x (irr-C2-4, irr-C2-4)	(4,5) : 1 x (irr-C2-4, irr-C2-4)	(1,3) : 1 x (irr-A3-4, irr-C2-4)	(2,4) : 1 x (irr-B3-8, irr-C2-4)	(3,5) : 1 x (irr-C2-4, irr-C2-4)	(1,4) : 1 x (irr-A3-4, irr-C2-4)	(2,5) : 1 x (irr-B3-8, irr-C2-4)	(1,5) : 1 x (irr-A3-4, irr-C2-4)
clq-(5,0)-(1,0)-255-02666eae	[vtx-A04-101-1-3, vtx-A06-141-1-3, vtx-C02-80-1-3, vtx-C02-80-1-3, vtx-C02-80-1-3]	Δ = 255	Δ+28n = 255	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]	b0.bi = [3, 3, 3, 3, 3]	(1) : 3 x (irr-A4-10)	(2) : 5 x (irr-A6-7) + 1 x (irr-A6-35)	(3) : 2 x (irr-C2-5)	(4) : 2 x (irr-C2-5)	(5) : 2 x (irr-C2-5)	(1,2) : 1 x (irr-A4-5, irr-A6-7)	(2,3) : 1 x (irr-A6-7, irr-C2-4)	(3,4) : 1 x (irr-C2-4, irr-C2-4)	(4,5) : 1 x (irr-C2-4, irr-C2-4)	(1,3) : 1 x (irr-A4-5, irr-C2-4)	(2,4) : 1 x (irr-A6-7, irr-C2-4)	(3,5) : 1 x (irr-C2-4, irr-C2-4)	(1,4) : 1 x (irr-A4-5, irr-C2-4)	(2,5) : 1 x (irr-A6-7, irr-C2-4)	(1,5) : 1 x (irr-A4-5, irr-C2-4)
clq-(5,0)-(1,0)-256-6008e67f	[vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-C02-80-1-3, vtx-C03-119-1-3, vtx-C03-119-1-3]	Δ = 256	Δ+28n = 256	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]	b0.bi = [3, 3, 3, 3, 3]	(1) : 3 x (irr-A3-6)	(2) : 3 x (irr-A3-6)	(3) : 2 x (irr-C2-5)	(4) : 3 x (irr-C3-6) + 1 x (irr-C3-14b)	(5) : 3 x (irr-C3-6) + 1 x (irr-C3-14b)	(1,2) : 1 x (irr-A3-4, irr-A3-4)	(2,3) : 1 x (irr-A3-4, irr-C2-4)	(3,4) : 1 x (irr-C2-4, irr-C3-6)	(4,5) : 1 x (irr-C3-6, irr-C3-6)	(1,3) : 1 x (irr-A3-4, irr-C2-4)	(2,4) : 1 x (irr-A3-4, irr-C3-6)	(3,5) : 1 x (irr-C2-4, irr-C3-6)	(1,4) : 1 x (irr-A3-4, irr-C3-6)	(2,5) : 1 x (irr-A3-4, irr-C3-6)	(1,5) : 1 x (irr-A3-4, irr-C3-6)
clq-(5,0)-(1,0)-256-d913de53	[vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-C02-80-1-3, vtx-C03-119-1-3]	Δ = 256	Δ+28n = 256	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]	b0.bi = [3, 3, 3, 3, 3]	(1) : 2 x (irr-A3-4) + 3 x (irr-A3-6)	(2) : 2 x (irr-A3-4) + 3 x (irr-A3-6)	(3) : 2 x (irr-A3-4) + 3 x (irr-A3-6)	(4) : 2 x (irr-C2-4) + 2 x (irr-C2-5)	(5) : 5 x (irr-C3-6) + 1 x (irr-C3-14b)	(1,2) : 1 x (irr-A3-4, irr-A3-4)	(2,3) : 1 x (irr-A3-4, irr-A3-4)	(3,4) : 1 x (irr-A3-4, irr-C2-4)	(4,5) : 1 x (irr-C2-4, irr-C3-6)	(1,3) : 1 x (irr-A3-4, irr-A3-4)	(2,4) : 1 x (irr-A3-4, irr-C2-4)	(3,5) : 1 x (irr-A3-4, irr-C3-6)	(1,4) : 1 x (irr-A3-4, irr-C2-4)	(2,5) : 1 x (irr-A3-4, irr-C3-6)	(1,5) : 1 x (irr-A3-4, irr-C3-6)
clq-(5,0)-(1,0)-256-3da43c17	[vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-A05-119-1-3, vtx-C02-80-1-3]	Δ = 256	Δ+28n = 256	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]	b0.bi = [3, 3, 3, 3, 3]	(1) : 2 x (irr-A3-4) + 3 x (irr-A3-6)	(2) : 2 x (irr-A3-4) + 3 x (irr-A3-6)	(3) : 2 x (irr-A3-4) + 3 x (irr-A3-6)	(4) : 3 x (irr-A5-6) + 1 x (irr-A5-20-h) + 2 x (irr-A5-15)	(5) : 2 x (irr-C2-4) + 2 x (irr-C2-5)	(1,2) : 1 x (irr-A3-4, irr-A3-4)	(2,3) : 1 x (irr-A3-4, irr-A3-4)	(3,4) : 1 x (irr-A3-4, irr-A5-6)	(4,5) : 1 x (irr-A5-6, irr-C2-4)	(1,3) : 1 x (irr-A3-4, irr-A3-4)	(2,4) : 1 x (irr-A3-4, irr-A5-6)	(3,5) : 1 x (irr-A3-4, irr-C2-4)	(1,4) : 1 x (irr-A3-4, irr-A5-6)	(2,5) : 1 x (irr-A3-4, irr-C2-4)	(1,5) : 1 x (irr-A3-4, irr-C2-4)
clq-(5,0)-(1,0)-256-7b3bfa45	[vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-A05-120-1-3, vtx-C03-115-1-3]	Δ = 256	Δ+28n = 256	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]	b0.bi = [3, 3, 3, 3, 3]	(1) : 3 x (irr-A3-6)	(2) : 3 x (irr-A3-6)	(3) : 3 x (irr-A3-6)	(4) : 2 x (irr-A5-6) + 2 x (irr-A5-20-h) + 1 x (irr-A5-15)	(5) : 2 x (irr-C3-14a)	(1,2) : 1 x (irr-A3-4, irr-A3-4)	(2,3) : 1 x (irr-A3-4, irr-A3-4)	(3,4) : 1 x (irr-A3-4, irr-A5-6)	(4,5) : 1 x (irr-A5-6, irr-C3-6)	(1,3) : 1 x (irr-A3-4, irr-A3-4)	(2,4) : 1 x (irr-A3-4, irr-A5-6)	(3,5) : 1 x (irr-A3-4, irr-C3-6)	(1,4) : 1 x (irr-A3-4, irr-A5-6)	(2,5) : 1 x (irr-A3-4, irr-C3-6)	(1,5) : 1 x (irr-A3-4, irr-C3-6)
clq-(5,0)-(1,0)-256-2614c00d	[vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-A04-101-1-3, vtx-C02-80-1-3, vtx-C03-119-1-3]	Δ = 256	Δ+28n = 256	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]	b0.bi = [3, 3, 3, 3, 3]	(1) : 1 x (irr-A3-4) + 3 x (irr-A3-6)	(2) : 1 x (irr-A3-4) + 3 x (irr-A3-6)	(3) : 1 x (irr-A4-5) + 3 x (irr-A4-10)	(4) : 1 x (irr-C2-4) + 2 x (irr-C2-5)	(5) : 4 x (irr-C3-6) + 1 x (irr-C3-14b)	(1,2) : 1 x (irr-A3-4, irr-A3-4)	(2,3) : 1 x (irr-A3-4, irr-A4-5)	(3,4) : 1 x (irr-A4-5, irr-C2-4)	(4,5) : 1 x (irr-C2-4, irr-C3-6)	(1,3) : 1 x (irr-A3-4, irr-A4-5)	(2,4) : 1 x (irr-A3-4, irr-C2-4)	(3,5) : 1 x (irr-A4-5, irr-C3-6)	(1,4) : 1 x (irr-A3-4, irr-C2-4)	(2,5) : 1 x (irr-A3-4, irr-C3-6)	(1,5) : 1 x (irr-A3-4, irr-C3-6)
clq-(5,0)-(1,0)-256-60082f2f	[vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-A04-101-1-3, vtx-A05-119-1-3, vtx-C02-80-1-3]	Δ = 256	Δ+28n = 256	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]	b0.bi = [3, 3, 3, 3, 3]	(1) : 1 x (irr-A3-4) + 3 x (irr-A3-6)	(2) : 1 x (irr-A3-4) + 3 x (irr-A3-6)	(3) : 1 x (irr-A4-5) + 3 x (irr-A4-10)	(4) : 2 x (irr-A5-6) + 1 x (irr-A5-20-h) + 2 x (irr-A5-15)	(5) : 1 x (irr-C2-4) + 2 x (irr-C2-5)	(1,2) : 1 x (irr-A3-4, irr-A3-4)	(2,3) : 1 x (irr-A3-4, irr-A4-5)	(3,4) : 1 x (irr-A4-5, irr-A5-6)	(4,5) : 1 x (irr-A5-6, irr-C2-4)	(1,3) : 1 x (irr-A3-4, irr-A4-5)	(2,4) : 1 x (irr-A3-4, irr-A5-6)	(3,5) : 1 x (irr-A4-5, irr-C2-4)	(1,4) : 1 x (irr-A3-4, irr-A5-6)	(2,5) : 1 x (irr-A3-4, irr-C2-4)	(1,5) : 1 x (irr-A3-4, irr-C2-4)
clq-(5,0)-(1,0)-256-4998de71	[vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-A05-119-1-3, vtx-C02-80-1-3, vtx-C03-119-1-3]	Δ = 256	Δ+28n = 256	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]	b0.bi = [3, 3, 3, 3, 3]	(1) : 3 x (irr-A3-6)	(2) : 3 x (irr-A3-6)	(3) : 1 x (irr-A5-6) + 1 x (irr-A5-20-h) + 2 x (irr-A5-15)	(4) : 2 x (irr-C2-5)	(5) : 3 x (irr-C3-6) + 1 x (irr-C3-14b)	(1,2) : 1 x (irr-A3-4, irr-A3-4)	(2,3) : 1 x (irr-A3-4, irr-A5-6)	(3,4) : 1 x (irr-A5-6, irr-C2-4)	(4,5) : 1 x (irr-C2-4, irr-C3-6)	(1,3) : 1 x (irr-A3-4, irr-A5-6)	(2,4) : 1 x (irr-A3-4, irr-C2-4)	(3,5) : 1 x (irr-A5-6, irr-C3-6)	(1,4) : 1 x (irr-A3-4, irr-C2-4)	(2,5) : 1 x (irr-A3-4, irr-C3-6)	(1,5) : 1 x (irr-A3-4, irr-C3-6)
clq-(5,0)-(1,0)-256-73cadd53	[vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-A05-119-1-3, vtx-A05-119-1-3, vtx-C02-80-1-3]	Δ = 256	Δ+28n = 256	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]	b0.bi = [3, 3, 3, 3, 3]	(1) : 3 x (irr-A3-6)	(2) : 3 x (irr-A3-6)	(3) : 1 x (irr-A5-6) + 1 x (irr-A5-20-h) + 2 x (irr-A5-15)	(4) : 1 x (irr-A5-6) + 1 x (irr-A5-20-h) + 2 x (irr-A5-15)	(5) : 2 x (irr-C2-5)	(1,2) : 1 x (irr-A3-4, irr-A3-4)	(2,3) : 1 x (irr-A3-4, irr-A5-6)	(3,4) : 1 x (irr-A5-6, irr-A5-6)	(4,5) : 1 x (irr-A5-6, irr-C2-4)	(1,3) : 1 x (irr-A3-4, irr-A5-6)	(2,4) : 1 x (irr-A3-4, irr-A5-6)	(3,5) : 1 x (irr-A5-6, irr-C2-4)	(1,4) : 1 x (irr-A3-4, irr-A5-6)	(2,5) : 1 x (irr-A3-4, irr-C2-4)	(1,5) : 1 x (irr-A3-4, irr-C2-4)
clq-(5,0)-(1,0)-256-9daddb71	[vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-A05-120-1-3, vtx-A05-118-1-3, vtx-C02-80-1-3]	Δ = 256	Δ+28n = 256	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]	b0.bi = [3, 3, 3, 3, 3]	(1) : 3 x (irr-A3-6)	(2) : 3 x (irr-A3-6)	(3) : 2 x (irr-A5-6) + 2 x (irr-A5-20-h) + 1 x (irr-A5-15)	(4) : 3 x (irr-A5-15)	(5) : 2 x (irr-C2-5)	(1,2) : 1 x (irr-A3-4, irr-A3-4)	(2,3) : 1 x (irr-A3-4, irr-A5-6)	(3,4) : 1 x (irr-A5-6, irr-A5-6)	(4,5) : 1 x (irr-A5-6, irr-C2-4)	(1,3) : 1 x (irr-A3-4, irr-A5-6)	(2,4) : 1 x (irr-A3-4, irr-A5-6)	(3,5) : 1 x (irr-A5-6, irr-C2-4)	(1,4) : 1 x (irr-A3-4, irr-A5-6)	(2,5) : 1 x (irr-A3-4, irr-C2-4)	(1,5) : 1 x (irr-A3-4, irr-C2-4)
clq-(5,0)-(1,0)-256-8313172f	[vtx-A03-83-1-3, vtx-A04-101-1-3, vtx-A04-101-1-3, vtx-A05-120-1-3, vtx-C02-80-1-3]	Δ = 256	Δ+28n = 256	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]	b0.bi = [3, 3, 3, 3, 3]	(1) : 3 x (irr-A3-6)	(2) : 3 x (irr-A4-10)	(3) : 3 x (irr-A4-10)	(4) : 2 x (irr-A5-6) + 2 x (irr-A5-20-h) + 1 x (irr-A5-15)	(5) : 2 x (irr-C2-5)	(1,2) : 1 x (irr-A3-4, irr-A4-5)	(2,3) : 1 x (irr-A4-5, irr-A4-5)	(3,4) : 1 x (irr-A4-5, irr-A5-6)	(4,5) : 1 x (irr-A5-6, irr-C2-4)	(1,3) : 1 x (irr-A3-4, irr-A4-5)	(2,4) : 1 x (irr-A4-5, irr-A5-6)	(3,5) : 1 x (irr-A4-5, irr-C2-4)	(1,4) : 1 x (irr-A3-4, irr-A5-6)	(2,5) : 1 x (irr-A4-5, irr-C2-4)	(1,5) : 1 x (irr-A3-4, irr-C2-4)
clq-(5,0)-(1,0)-256-ba2018b0	[vtx-A03-83-1-3, vtx-A05-120-1-3, vtx-A05-121-1-3, vtx-C02-80-1-3, vtx-C02-80-1-3]	Δ = 256	Δ+28n = 256	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]	b0.bi = [3, 3, 3, 3, 3]	(1) : 3 x (irr-A3-6)	(2) : 2 x (irr-A5-6) + 2 x (irr-A5-20-h) + 1 x (irr-A5-15)	(3) : 3 x (irr-A5-6) + 3 x (irr-A5-20-h)	(4) : 2 x (irr-C2-5)	(5) : 2 x (irr-C2-5)	(1,2) : 1 x (irr-A3-4, irr-A5-6)	(2,3) : 1 x (irr-A5-6, irr-A5-6)	(3,4) : 1 x (irr-A5-6, irr-C2-4)	(4,5) : 1 x (irr-C2-4, irr-C2-4)	(1,3) : 1 x (irr-A3-4, irr-A5-6)	(2,4) : 1 x (irr-A5-6, irr-C2-4)	(3,5) : 1 x (irr-A5-6, irr-C2-4)	(1,4) : 1 x (irr-A3-4, irr-C2-4)	(2,5) : 1 x (irr-A5-6, irr-C2-4)	(1,5) : 1 x (irr-A3-4, irr-C2-4)
clq-(5,0)-(1,0)-256-7edb11f9	[vtx-A03-83-1-3, vtx-A06-141-1-3, vtx-C02-80-1-3, vtx-C02-80-1-3, vtx-C02-80-1-3]	Δ = 256	Δ+28n = 256	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]	b0.bi = [3, 3, 3, 3, 3]	(1) : 1 x (irr-A3-4) + 3 x (irr-A3-6)	(2) : 6 x (irr-A6-7) + 1 x (irr-A6-35)	(3) : 1 x (irr-C2-4) + 2 x (irr-C2-5)	(4) : 1 x (irr-C2-4) + 2 x (irr-C2-5)	(5) : 1 x (irr-C2-4) + 2 x (irr-C2-5)	(1,2) : 1 x (irr-A3-4, irr-A6-7)	(2,3) : 1 x (irr-A6-7, irr-C2-4)	(3,4) : 1 x (irr-C2-4, irr-C2-4)	(4,5) : 1 x (irr-C2-4, irr-C2-4)	(1,3) : 1 x (irr-A3-4, irr-C2-4)	(2,4) : 1 x (irr-A6-7, irr-C2-4)	(3,5) : 1 x (irr-C2-4, irr-C2-4)	(1,4) : 1 x (irr-A3-4, irr-C2-4)	(2,5) : 1 x (irr-A6-7, irr-C2-4)	(1,5) : 1 x (irr-A3-4, irr-C2-4)
clq-(5,0)-(1,0)-256-0846bc0e	[vtx-A03-83-1-3, vtx-A03-149-4-6, vtx-C02-80-1-3, vtx-C02-80-1-3, vtx-C02-80-1-3]	Δ = 256	Δ+28n = 256	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 2, 1, 1, 1], [2, 4, 2, 2, 2], [1, 2, 1, 1, 1], [1, 2, 1, 1, 1], [1, 2, 1, 1, 1]]	b0.bi = [3, 6, 3, 3, 3]	(1) : 3 x (irr-A3-6)	(2) : 8 x (irr-A3-4) + 2 x (irr-A3-6)	(3) : 2 x (irr-C2-4) + 2 x (irr-C2-5)	(4) : 2 x (irr-C2-5)	(5) : 2 x (irr-C2-5)	(1,2) : 2 x (irr-A3-4, irr-A3-4)	(2,3) : 1 x (irr-A3-6, irr-C2-4)	(3,4) : 1 x (irr-C2-4, irr-C2-4)	(4,5) : 1 x (irr-C2-4, irr-C2-4)	(1,3) : 1 x (irr-A3-4, irr-C2-4)	(2,4) : 2 x (irr-A3-4, irr-C2-4)	(3,5) : 1 x (irr-C2-4, irr-C2-4)	(1,4) : 1 x (irr-A3-4, irr-C2-4)	(2,5) : 2 x (irr-A3-4, irr-C2-4)	(1,5) : 1 x (irr-A3-4, irr-C2-4)
clq-(5,0)-(1,0)-256-5400d26d	[vtx-A03-149-4-6, vtx-A03-83-1-3, vtx-C02-80-1-3, vtx-C02-80-1-3, vtx-C02-80-1-3]	Δ = 256	Δ+28n = 256	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[4, 2, 2, 2, 2], [2, 1, 1, 1, 1], [2, 1, 1, 1, 1], [2, 1, 1, 1, 1], [2, 1, 1, 1, 1]]	b0.bi = [6, 3, 3, 3, 3]	(1) : 8 x (irr-A3-4) + 2 x (irr-A3-6)	(2) : 2 x (irr-A3-4) + 3 x (irr-A3-6)	(3) : 2 x (irr-C2-5)	(4) : 2 x (irr-C2-5)	(5) : 2 x (irr-C2-5)	(1,2) : 1 x (irr-A3-6, irr-A3-4)	(2,3) : 1 x (irr-A3-4, irr-C2-4)	(3,4) : 1 x (irr-C2-4, irr-C2-4)	(4,5) : 1 x (irr-C2-4, irr-C2-4)	(1,3) : 2 x (irr-A3-4, irr-C2-4)	(2,4) : 1 x (irr-A3-4, irr-C2-4)	(3,5) : 1 x (irr-C2-4, irr-C2-4)	(1,4) : 2 x (irr-A3-4, irr-C2-4)	(2,5) : 1 x (irr-A3-4, irr-C2-4)	(1,5) : 2 x (irr-A3-4, irr-C2-4)
